speciesID lakeID variable value scenario
15109 1 -0.5 0 S2_N1_Tm1
15111 1 -0.5 0 S2_N1_Tm1
15113 1 -0.5 1.15765311330823 S2_N1_Tm1
15114 1 -0.5 469.607235797596 S2_N1_Tm1
15119 1 -0.5 0 S2_N1_Tm1
15120 1 -0.5 140.066472840341 S2_N1_Tm1
15122 1 -0.5 0 S2_N1_Tm1
15123 1 -0.5 486.483320590425 S2_N1_Tm1
15124 1 -0.5 507.044967030872 S2_N1_Tm1
15125 1 -0.5 425.877073622784 S2_N1_Tm1
15126 1 -0.5 101.782516639291 S2_N1_Tm1
15127 1 -0.5 360.014317219728 S2_N1_Tm1
15129 1 -0.5 311.809991718956 S2_N1_Tm1
15131 1 -0.5 0 S2_N1_Tm1
15132 1 -0.5 0 S2_N1_Tm1
15133 1 -0.5 642.011453789152 S2_N1_Tm1
15134 1 -0.5 0 S2_N1_Tm1
15136 1 -0.5 266.97362389192 S2_N1_Tm1
15137 1 -0.5 0 S2_N1_Tm1
15139 1 -0.5 465.72912518436 S2_N1_Tm1
15140 1 -0.5 107.748955158294 S2_N1_Tm1
15142 1 -0.5 0 S2_N1_Tm1
15143 1 -0.5 0 S2_N1_Tm1
15144 1 -0.5 53.4830995219878 S2_N1_Tm1
15145 1 -0.5 276.849013003784 S2_N1_Tm1
15146 1 -0.5 0 S2_N1_Tm1
15148 1 -0.5 179.989951609188 S2_N1_Tm1
15150 1 -0.5 37.7283049763299 S2_N1_Tm1
15152 1 -0.5 0 S2_N1_Tm1
15153 1 -0.5 148.743876122905 S2_N1_Tm1
15154 1 -0.5 0 S2_N1_Tm1
15155 1 -0.5 592.361305957026 S2_N1_Tm1
15156 1 -0.5 0 S2_N1_Tm1
15157 1 -0.5 521.539088050721 S2_N1_Tm1
15158 1 -0.5 0 S2_N1_Tm1
15160 1 -0.5 0 S2_N1_Tm1
15161 1 -0.5 634.176378796306 S2_N1_Tm1
15162 1 -0.5 409.959484065063 S2_N1_Tm1
15164 1 -0.5 0 S2_N1_Tm1
15109 2 -0.5 0 S2_N1_Tm1
15111 2 -0.5 0 S2_N1_Tm1
15113 2 -0.5 0 S2_N1_Tm1
15114 2 -0.5 125.619201332318 S2_N1_Tm1
15119 2 -0.5 0 S2_N1_Tm1
15120 2 -0.5 0 S2_N1_Tm1
15122 2 -0.5 0 S2_N1_Tm1
15123 2 -0.5 245.198253882319 S2_N1_Tm1
15124 2 -0.5 305.296534284503 S2_N1_Tm1
15125 2 -0.5 0 S2_N1_Tm1
15126 2 -0.5 0 S2_N1_Tm1
15127 2 -0.5 0 S2_N1_Tm1
15129 2 -0.5 76.0226136678645 S2_N1_Tm1
15131 2 -0.5 0 S2_N1_Tm1
15132 2 -0.5 0 S2_N1_Tm1
15133 2 -0.5 131.810060152966 S2_N1_Tm1
15134 2 -0.5 0 S2_N1_Tm1
15136 2 -0.5 6.94902972799094 S2_N1_Tm1
15137 2 -0.5 0 S2_N1_Tm1
15139 2 -0.5 0 S2_N1_Tm1
15140 2 -0.5 0 S2_N1_Tm1
15142 2 -0.5 0 S2_N1_Tm1
15143 2 -0.5 0 S2_N1_Tm1
15144 2 -0.5 0 S2_N1_Tm1
15145 2 -0.5 131.684896243348 S2_N1_Tm1
15146 2 -0.5 0 S2_N1_Tm1
15148 2 -0.5 0 S2_N1_Tm1
15150 2 -0.5 0 S2_N1_Tm1
15152 2 -0.5 0 S2_N1_Tm1
15153 2 -0.5 0 S2_N1_Tm1
15154 2 -0.5 0 S2_N1_Tm1
15155 2 -0.5 0 S2_N1_Tm1
15156 2 -0.5 0 S2_N1_Tm1
15157 2 -0.5 0 S2_N1_Tm1
15158 2 -0.5 0 S2_N1_Tm1
15160 2 -0.5 0 S2_N1_Tm1
15161 2 -0.5 0 S2_N1_Tm1
15162 2 -0.5 3.66932451535931 S2_N1_Tm1
15164 2 -0.5 0 S2_N1_Tm1
15109 3 -0.5 0 S2_N1_Tm1
15111 3 -0.5 0 S2_N1_Tm1
15113 3 -0.5 0 S2_N1_Tm1
15114 3 -0.5 271.55503780344 S2_N1_Tm1
15119 3 -0.5 0 S2_N1_Tm1
