speciesID lakeID variable value scenario
15294 1 -0.5 40.5796508038809 S1_1
15295 1 -0.5 0 S1_1
15296 1 -0.5 225.789915891843 S1_1
15297 1 -0.5 0 S1_1
15299 1 -0.5 0 S1_1
15300 1 -0.5 11.0101364510779 S1_1
16069 1 -0.5 0 S1_1
16071 1 -0.5 0 S1_1
16072 1 -0.5 833.247494846125 S1_1
16074 1 -0.5 0 S1_1
16075 1 -0.5 236.586226371096 S1_1
16076 1 -0.5 0 S1_1
16078 1 -0.5 0 S1_1
16079 1 -0.5 201.067037536226 S1_1
16081 1 -0.5 0 S1_1
16082 1 -0.5 51.4183287128794 S1_1
16083 1 -0.5 0 S1_1
16084 1 -0.5 0 S1_1
16086 1 -0.5 417.85561592465 S1_1
16087 1 -0.5 0 S1_1
16091 1 -0.5 0 S1_1
16093 1 -0.5 353.416069735793 S1_1
16096 1 -0.5 36.1700484588534 S1_1
16097 1 -0.5 577.338094969742 S1_1
16099 1 -0.5 0 S1_1
16101 1 -0.5 0 S1_1
16104 1 -0.5 674.4684377967 S1_1
16107 1 -0.5 0 S1_1
16108 1 -0.5 598.536322212483 S1_1
16109 1 -0.5 32.2269307282321 S1_1
16110 1 -0.5 0 S1_1
16111 1 -0.5 0 S1_1
16112 1 -0.5 739.872640003233 S1_1
16113 1 -0.5 418.042344089869 S1_1
16114 1 -0.5 414.496952999111 S1_1
16115 1 -0.5 194.843141447016 S1_1
16116 1 -0.5 0 S1_1
16119 1 -0.5 0 S1_1
16120 1 -0.5 269.868855366735 S1_1
15294 2 -0.5 0 S1_1
15295 2 -0.5 0 S1_1
15296 2 -0.5 0 S1_1
15297 2 -0.5 0 S1_1
15299 2 -0.5 0 S1_1
15300 2 -0.5 0 S1_1
16069 2 -0.5 0 S1_1
16071 2 -0.5 0 S1_1
16072 2 -0.5 0 S1_1
16074 2 -0.5 0 S1_1
16075 2 -0.5 37.4050742612322 S1_1
16076 2 -0.5 0 S1_1
16078 2 -0.5 0 S1_1
16079 2 -0.5 0 S1_1
16081 2 -0.5 0 S1_1
16082 2 -0.5 0 S1_1
16083 2 -0.5 0 S1_1
16084 2 -0.5 0 S1_1
16086 2 -0.5 32.7883874681185 S1_1
16087 2 -0.5 0 S1_1
16091 2 -0.5 0 S1_1
16093 2 -0.5 65.0311404251787 S1_1
16096 2 -0.5 0 S1_1
16097 2 -0.5 0 S1_1
16099 2 -0.5 0 S1_1
16101 2 -0.5 0 S1_1
16104 2 -0.5 245.139848699999 S1_1
16107 2 -0.5 0 S1_1
16108 2 -0.5 0 S1_1
16109 2 -0.5 0 S1_1
16110 2 -0.5 0 S1_1
16111 2 -0.5 0 S1_1
16112 2 -0.5 161.932475124182 S1_1
16113 2 -0.5 0 S1_1
