speciesID lakeID variable value scenario
15234 1 -0.5 140.898351622652 S0_m1
15236 1 -0.5 0 S0_m1
15237 1 -0.5 576.645123786259 S0_m1
15239 1 -0.5 0 S0_m1
15242 1 -0.5 0 S0_m1
15243 1 -0.5 852.519632009016 S0_m1
15245 1 -0.5 211.337670886128 S0_m1
15246 1 -0.5 0 S0_m1
15247 1 -0.5 0 S0_m1
15251 1 -0.5 0 S0_m1
15254 1 -0.5 8.96536149816626 S0_m1
15255 1 -0.5 456.471200413529 S0_m1
15256 1 -0.5 0 S0_m1
15257 1 -0.5 0 S0_m1
15260 1 -0.5 2.65972660983513 S0_m1
15261 1 -0.5 65.5396425606049 S0_m1
15262 1 -0.5 0 S0_m1
15263 1 -0.5 281.808604640512 S0_m1
15266 1 -0.5 0 S0_m1
15267 1 -0.5 944.898956997962 S0_m1
15268 1 -0.5 84.2953653595968 S0_m1
15270 1 -0.5 0 S0_m1
15272 1 -0.5 50.4140696147362 S0_m1
15274 1 -0.5 0 S0_m1
15275 1 -0.5 593.733322722547 S0_m1
15276 1 -0.5 370.465422826606 S0_m1
15278 1 -0.5 459.788373084486 S0_m1
15279 1 -0.5 0 S0_m1
15280 1 -0.5 0 S0_m1
15281 1 -0.5 80.6550013764238 S0_m1
15283 1 -0.5 680.923789597767 S0_m1
15284 1 -0.5 0 S0_m1
15286 1 -0.5 0 S0_m1
15287 1 -0.5 26.6070730108458 S0_m1
15288 1 -0.5 56.7460378194881 S0_m1
15290 1 -0.5 0 S0_m1
15291 1 -0.5 678.35775177881 S0_m1
15292 1 -0.5 0 S0_m1
15293 1 -0.5 0 S0_m1
15234 2 -0.5 0 S0_m1
15236 2 -0.5 0 S0_m1
15237 2 -0.5 0 S0_m1
15239 2 -0.5 0 S0_m1
15242 2 -0.5 0 S0_m1
15243 2 -0.5 0 S0_m1
15245 2 -0.5 0 S0_m1
15246 2 -0.5 0 S0_m1
15247 2 -0.5 0 S0_m1
15251 2 -0.5 0 S0_m1
15254 2 -0.5 0 S0_m1
15255 2 -0.5 0 S0_m1
15256 2 -0.5 0 S0_m1
15257 2 -0.5 0 S0_m1
15260 2 -0.5 0 S0_m1
15261 2 -0.5 0 S0_m1
15262 2 -0.5 0 S0_m1
15263 2 -0.5 0 S0_m1
15266 2 -0.5 0 S0_m1
15267 2 -0.5 0 S0_m1
15268 2 -0.5 0 S0_m1
15270 2 -0.5 0 S0_m1
15272 2 -0.5 0 S0_m1
15274 2 -0.5 0 S0_m1
15275 2 -0.5 0 S0_m1
15276 2 -0.5 0 S0_m1
15278 2 -0.5 0 S0_m1
15279 2 -0.5 0 S0_m1
15280 2 -0.5 0 S0_m1
15281 2 -0.5 0 S0_m1
15283 2 -0.5 0 S0_m1
15284 2 -0.5 0 S0_m1
15286 2 -0.5 0 S0_m1
15287 2 -0.5 0 S0_m1
15288 2 -0.5 0 S0_m1
15290 2 -0.5 0 S0_m1
15291 2 -0.5 0 S0_m1
15292 2 -0.5 0 S0_m1
15293 2 -0.5 0 S0_m1
15234 3 -0.5 0 S0_m1
15236 3 -0.5 0 S0_m1
15237 3 -0.5 0 S0_m1
15239 3 -0.5 0 S0_m1
15242 3 -0.5 0 S0_m1
15243 3 -0.5 0 S0_m1
15245 3 -0.5 0 S0_m1
15246 3 -0.5 0 S0_m1
15247 3 -0.5 0 S0_m1
15251 3 -0.5 0 S0_m1
15254 3 -0.5 0 S0_m1
15255 3 -0.5 0 S0_m1
15256 3 -0.5 0 S0_m1
15257 3 -0.5 0 S0_m1
15260 3 -0.5 0 S0_m1
15261 3 -0.5 0 S0_m1
15262 3 -0.5 0 S0_m1
15263 3 -0.5 0 S0_m1
15266 3 -0.5 0 S0_m1
15267 3 -0.5 0 S0_m1
15268 3 -0.5 0 S0_m1
15270 3 -0.5 0 S0_m1
15272 3 -0.5 0 S0_m1
15274 3 -0.5 0 S0_m1
15275 3 -0.5 0 S0_m1
15276 3 -0.5 0 S0_m1
15278 3 -0.5 0 S0_m1
15279 3 -0.5 0 S0_m1
15280 3 -0.5 0 S0_m1
15281 3 -0.5 0 S0_m1
15283 3 -0.5 0 S0_m1
15284 3 -0.5 0 S0_m1
15286 3 -0.5 0 S0_m1
15287 3 -0.5 0 S0_m1
15288 3 -0.5 0 S0_m1
15290 3 -0.5 0 S0_m1
15291 3 -0.5 0 S0_m1
15292 3 -0.5 0 S0_m1
15293 3 -0.5 0 S0_m1
15234 4 -0.5 12.7687786635546 S0_m1
15236 4 -0.5 0 S0_m1
15237 4 -0.5 110.286362172557 S0_m1
15239 4 -0.5 0 S0_m1
15242 4 -0.5 0 S0_m1
15243 4 -0.5 237.106423857702 S0_m1
15245 4 -0.5 54.6430159976828 S0_m1
15246 4 -0.5 0 S0_m1
15247 4 -0.5 0 S0_m1
15251 4 -0.5 0 S0_m1
15254 4 -0.5 0 S0_m1
15255 4 -0.5 198.026199617479 S0_m1
15256 4 -0.5 0 S0_m1
15257 4 -0.5 0 S0_m1
15260 4 -0.5 0 S0_m1
15261 4 -0.5 0 S0_m1
15262 4 -0.5 0 S0_m1
15263 4 -0.5 107.3966421994 S0_m1
15266 4 -0.5 0 S0_m1
15267 4 -0.5 0 S0_m1
15268 4 -0.5 0 S0_m1
15270 4 -0.5 0 S0_m1
15272 4 -0.5 0 S0_m1
15274 4 -0.5 0 S0_m1
15275 4 -0.5 0 S0_m1
15276 4 -0.5 0 S0_m1
15278 4 -0.5 0 S0_m1
15279 4 -0.5 0 S0_m1
15280 4 -0.5 0 S0_m1
15281 4 -0.5 0 S0_m1
15283 4 -0.5 0 S0_m1
15284 4 -0.5 0 S0_m1
15286 4 -0.5 0 S0_m1
15287 4 -0.5 0 S0_m1
15288 4 -0.5 7.23145507620884 S0_m1
15290 4 -0.5 0 S0_m1
15291 4 -0.5 19.3795255212944 S0_m1
15292 4 -0.5 0 S0_m1
15293 4 -0.5 0 S0_m1
15234 5 -0.5 0 S0_m1
15236 5 -0.5 0 S0_m1
15237 5 -0.5 0 S0_m1
15239 5 -0.5 0 S0_m1
15242 5 -0.5 0 S0_m1
15243 5 -0.5 0 S0_m1
15245 5 -0.5 0 S0_m1
15246 5 -0.5 0 S0_m1
15247 5 -0.5 0 S0_m1
15251 5 -0.5 0 S0_m1
15254 5 -0.5 0 S0_m1
15255 5 -0.5 0 S0_m1
15256 5 -0.5 0 S0_m1
15257 5 -0.5 0 S0_m1
15260 5 -0.5 0 S0_m1
15261 5 -0.5 0 S0_m1
15262 5 -0.5 0 S0_m1
15263 5 -0.5 0 S0_m1
