speciesID lakeID variable value scenario
16241 1 -0.5 0 base
16242 1 -0.5 586.018051772692 base
16243 1 -0.5 324.921006102121 base
16244 1 -0.5 0 base
16246 1 -0.5 0 base
16247 1 -0.5 0 base
16248 1 -0.5 122.529697857608 base
16250 1 -0.5 0 base
16251 1 -0.5 0 base
16253 1 -0.5 0 base
16254 1 -0.5 17.2097575467895 base
16256 1 -0.5 574.372078222968 base
16258 1 -0.5 16.2678726584511 base
16259 1 -0.5 1.44470820094644 base
16260 1 -0.5 0 base
16261 1 -0.5 0 base
16263 1 -0.5 0 base
16265 1 -0.5 464.491163686916 base
16266 1 -0.5 16.246815472044 base
16270 1 -0.5 0 base
16271 1 -0.5 393.121030730229 base
16272 1 -0.5 559.661090504376 base
16275 1 -0.5 0 base
16276 1 -0.5 0 base
16280 1 -0.5 1212.95366183702 base
16281 1 -0.5 23.870012854642 base
16282 1 -0.5 0 base
16284 1 -0.5 0 base
16285 1 -0.5 493.259296146271 base
16286 1 -0.5 319.856286445943 base
16290 1 -0.5 239.964762598328 base
16291 1 -0.5 0 base
16292 1 -0.5 589.313879735895 base
16293 1 -0.5 0 base
16294 1 -0.5 0 base
16295 1 -0.5 287.615335062286 base
16296 1 -0.5 0 base
16297 1 -0.5 652.795886435808 base
16298 1 -0.5 220.938757459461 base
16241 2 -0.5 0 base
16242 2 -0.5 109.439859865613 base
16243 2 -0.5 42.5382981530038 base
16244 2 -0.5 0 base
16246 2 -0.5 0 base
16247 2 -0.5 0 base
16248 2 -0.5 0 base
16250 2 -0.5 0 base
16251 2 -0.5 0 base
16253 2 -0.5 0 base
16254 2 -0.5 0 base
16256 2 -0.5 144.157808243525 base
16258 2 -0.5 0 base
16259 2 -0.5 0 base
16260 2 -0.5 0 base
16261 2 -0.5 0 base
16263 2 -0.5 0 base
16265 2 -0.5 127.760763291009 base
16266 2 -0.5 0 base
16270 2 -0.5 0 base
16271 2 -0.5 0 base
16272 2 -0.5 0 base
16275 2 -0.5 0 base
16276 2 -0.5 0 base
16280 2 -0.5 25.0883611620161 base
16281 2 -0.5 0 base
16282 2 -0.5 0 base
16284 2 -0.5 0 base
16285 2 -0.5 129.528944868234 base
16286 2 -0.5 50.7402144859507 base
16290 2 -0.5 1.18411551235144 base
16291 2 -0.5 0 base
16292 2 -0.5 170.50325186609 base
16293 2 -0.5 0 base
16294 2 -0.5 0 base
16295 2 -0.5 0 base
16296 2 -0.5 0 base
16297 2 -0.5 161.074652848619 base
16298 2 -0.5 5.50044467352715 base
16241 3 -0.5 0 base
16242 3 -0.5 190.633066711675 base
16243 3 -0.5 101.91561539488 base
16244 3 -0.5 0 base
16246 3 -0.5 0 base
16247 3 -0.5 0 base
16248 3 -0.5 6.00776787414522 base
16250 3 -0.5 0 base
16251 3 -0.5 0 base
16253 3 -0.5 0 base
16254 3 -0.5 0 base
16256 3 -0.5 221.79348371393 base
16258 3 -0.5 0 base
16259 3 -0.5 0 base
16260 3 -0.5 0 base
16261 3 -0.5 0 base
16263 3 -0.5 0 base
16265 3 -0.5 187.165979705546 base
16266 3 -0.5 0 base
16270 3 -0.5 0 base
16271 3 -0.5 0 base
16272 3 -0.5 48.7307610702034 base
16275 3 -0.5 0 base
16276 3 -0.5 0 base
16280 3 -0.5 167.330745817623 base
16281 3 -0.5 0 base
16282 3 -0.5 0 base
16284 3 -0.5 0 base
16285 3 -0.5 192.916968347269 base
16286 3 -0.5 102.628617353567 base
16290 3 -0.5 24.5853792308584 base
16291 3 -0.5 0 base
16292 3 -0.5 253.851816364364 base
16293 3 -0.5 0 base
16294 3 -0.5 0 base
16295 3 -0.5 1.27922474215477 base
16296 3 -0.5 0 base
16297 3 -0.5 239.435372428249 base
16298 3 -0.5 50.7919923954166 base
16241 4 -0.5 0 base
16242 4 -0.5 271.145369027252 base
16243 4 -0.5 151.62303951783 base
16244 4 -0.5 0 base
16246 4 -0.5 0 base
16247 4 -0.5 0 base
16248 4 -0.5 32.5698301356688 base
16250 4 -0.5 0 base
16251 4 -0.5 0 base
16253 4 -0.5 0 base
16254 4 -0.5 0 base
16256 4 -0.5 298.605387373871 base
16258 4 -0.5 0 base
16259 4 -0.5 0 base
16260 4 -0.5 0 base
16261 4 -0.5 0 base
16263 4 -0.5 0 base
16265 4 -0.5 247.753807213671 base
16266 4 -0.5 0 base
16270 4 -0.5 0 base
16271 4 -0.5 46.6311609341064 base
16272 4 -0.5 182.612180625692 base
16275 4 -0.5 0 base
16276 4 -0.5 0 base
16280 4 -0.5 359.902971646792 base
16281 4 -0.5 0 base
16282 4 -0.5 0 base
16284 4 -0.5 0 base
16285 4 -0.5 258.027034617713 base
16286 4 -0.5 149.765215066001 base
16290 4 -0.5 81.7463804213324 base
16291 4 -0.5 0 base
16292 4 -0.5 329.142879940497 base
16293 4 -0.5 0 base
16294 4 -0.5 0 base
16295 4 -0.5 87.3493431444899 base
16296 4 -0.5 0 base
16297 4 -0.5 324.043580091248 base
16298 4 -0.5 96.2269624106472 base
16241 5 -0.5 0 base
16242 5 -0.5 1.19530453750818 base
16243 5 -0.5 0 base
16244 5 -0.5 0 base
16246 5 -0.5 0 base
16247 5 -0.5 0 base
16248 5 -0.5 0 base
16250 5 -0.5 0 base
16251 5 -0.5 0 base
16253 5 -0.5 0 base
16254 5 -0.5 0 base
16256 5 -0.5 34.7353844629558 base
16258 5 -0.5 0 base
16259 5 -0.5 0 base
16260 5 -0.5 0 base
16261 5 -0.5 0 base
16263 5 -0.5 0 base
16265 5 -0.5 20.4756405377465 base
16266 5 -0.5 0 base
16270 5 -0.5 0 base
16271 5 -0.5 0 base
16272 5 -0.5 0 base
16275 5 -0.5 0 base
16276 5 -0.5 0 base
16280 5 -0.5 0 base
16281 5 -0.5 0 base
16282 5 -0.5 0 base
16284 5 -0.5 0 base
16285 5 -0.5 22.6389177096329 base
16286 5 -0.5 0 base
16290 5 -0.5 0 base
16291 5 -0.5 0 base
16292 5 -0.5 51.4373052658209 base
16293 5 -0.5 0 base
16294 5 -0.5 0 base
16295 5 -0.5 0 base
16296 5 -0.5 0 base
16297 5 -0.5 23.9996821826508 base
16298 5 -0.5 0 base
16241 6 -0.5 0 base
16242 6 -0.5 260.727313800961 base
16243 6 -0.5 154.108838236392 base
16244 6 -0.5 0 base
16246 6 -0.5 0 base
16247 6 -0.5 0 base
16248 6 -0.5 35.2607282398443 base
16250 6 -0.5 0 base
16251 6 -0.5 0 base
16253 6 -0.5 0 base
16254 6 -0.5 0 base
16256 6 -0.5 282.628489020405 base
16258 6 -0.5 0 base
16259 6 -0.5 0 base
16260 6 -0.5 0 base
16261 6 -0.5 0 base
16263 6 -0.5 0 base
16265 6 -0.5 244.267247929633 base
16266 6 -0.5 0 base
16270 6 -0.5 0 base
16271 6 -0.5 18.2870644308576 base
16272 6 -0.5 158.671063041843 base
16275 6 -0.5 0 base
16276 6 -0.5 0 base
16280 6 -0.5 305.547746908929 base
16281 6 -0.5 0 base
16282 6 -0.5 0 base
16284 6 -0.5 0 base
16285 6 -0.5 251.984097122952 base
16286 6 -0.5 148.159229923955 base
16290 6 -0.5 85.682027988582 base
16291 6 -0.5 0 base
16292 6 -0.5 315.374538679161 base
16293 6 -0.5 0 base
16294 6 -0.5 0 base
16295 6 -0.5 66.8872655850963 base
16296 6 -0.5 0 base
16297 6 -0.5 313.143215335963 base
16298 6 -0.5 101.486663450796 base
16241 7 -0.5 0 base
16242 7 -0.5 114.07285024481 base
16243 7 -0.5 46.1521664671095 base
16244 7 -0.5 0 base
16246 7 -0.5 0 base
16247 7 -0.5 0 base
16248 7 -0.5 0 base
16250 7 -0.5 0 base
16251 7 -0.5 0 base
16253 7 -0.5 0 base
16254 7 -0.5 0 base
16256 7 -0.5 147.799235762811 base
16258 7 -0.5 0 base
16259 7 -0.5 0 base
16260 7 -0.5 0 base
16261 7 -0.5 0 base
16263 7 -0.5 0 base
16265 7 -0.5 130.93269341557 base
16266 7 -0.5 0 base
16270 7 -0.5 0 base
16271 7 -0.5 0 base
16272 7 -0.5 0 base
16275 7 -0.5 0 base
16276 7 -0.5 0 base
16280 7 -0.5 27.9743513894969 base
16281 7 -0.5 0 base
16282 7 -0.5 0 base
16284 7 -0.5 0 base
16285 7 -0.5 132.833371313965 base
16286 7 -0.5 53.8434803218093 base
16290 7 -0.5 1.38566697015506 base
16291 7 -0.5 0 base
16292 7 -0.5 174.988902234729 base
16293 7 -0.5 0 base
16294 7 -0.5 0 base
16295 7 -0.5 0 base
16296 7 -0.5 0 base
16297 7 -0.5 164.828592454684 base
16298 7 -0.5 6.58165723813509 base
16241 8 -0.5 0 base
16242 8 -0.5 336.851282414571 base
16243 8 -0.5 198.626385859028 base
16244 8 -0.5 0 base
16246 8 -0.5 0 base
16247 8 -0.5 0 base
16248 8 -0.5 62.2821379824621 base
16250 8 -0.5 0 base
16251 8 -0.5 0 base
16253 8 -0.5 0 base
16254 8 -0.5 0 base
16256 8 -0.5 355.288887879338 base
16258 8 -0.5 0 base
16259 8 -0.5 0 base
16260 8 -0.5 0 base
16261 8 -0.5 0 base
16263 8 -0.5 0 base
16265 8 -0.5 299.06540374364 base
