speciesID lakeID variable value scenario
15109 1 -0.5 0 S2_N1_T0
15111 1 -0.5 0 S2_N1_T0
15113 1 -0.5 0 S2_N1_T0
15114 1 -0.5 453.274448593635 S2_N1_T0
15119 1 -0.5 0 S2_N1_T0
15120 1 -0.5 126.384700675481 S2_N1_T0
15122 1 -0.5 0 S2_N1_T0
15123 1 -0.5 473.242188025301 S2_N1_T0
15124 1 -0.5 491.136385571767 S2_N1_T0
15125 1 -0.5 411.00131677325 S2_N1_T0
15126 1 -0.5 86.4472099232908 S2_N1_T0
15127 1 -0.5 344.069665373879 S2_N1_T0
15129 1 -0.5 299.315402022135 S2_N1_T0
15131 1 -0.5 0 S2_N1_T0
15132 1 -0.5 0 S2_N1_T0
15133 1 -0.5 628.756856645674 S2_N1_T0
15134 1 -0.5 0 S2_N1_T0
15136 1 -0.5 254.422124182172 S2_N1_T0
15137 1 -0.5 0 S2_N1_T0
15139 1 -0.5 451.971406613244 S2_N1_T0
15140 1 -0.5 92.1617052262769 S2_N1_T0
15142 1 -0.5 0 S2_N1_T0
15143 1 -0.5 0 S2_N1_T0
15144 1 -0.5 37.2508374047788 S2_N1_T0
15145 1 -0.5 261.843616985427 S2_N1_T0
15146 1 -0.5 0 S2_N1_T0
15148 1 -0.5 163.619433334556 S2_N1_T0
15150 1 -0.5 26.2626658082881 S2_N1_T0
15152 1 -0.5 0 S2_N1_T0
15153 1 -0.5 133.564911060931 S2_N1_T0
15154 1 -0.5 0 S2_N1_T0
15155 1 -0.5 578.980626167435 S2_N1_T0
15156 1 -0.5 0 S2_N1_T0
15157 1 -0.5 507.535560098003 S2_N1_T0
15158 1 -0.5 0 S2_N1_T0
15160 1 -0.5 0 S2_N1_T0
15161 1 -0.5 621.200114504318 S2_N1_T0
15162 1 -0.5 391.665218116417 S2_N1_T0
15164 1 -0.5 0 S2_N1_T0
15109 2 -0.5 0 S2_N1_T0
15111 2 -0.5 0 S2_N1_T0
15113 2 -0.5 0 S2_N1_T0
15114 2 -0.5 122.401640620523 S2_N1_T0
15119 2 -0.5 0 S2_N1_T0
15120 2 -0.5 0 S2_N1_T0
