speciesID lakeID variable value scenario
14250 1 -0.5 90.4124808778674 S2_Nm1_T0
14252 1 -0.5 217.94277488264 S2_Nm1_T0
14254 1 -0.5 0 S2_Nm1_T0
14255 1 -0.5 0 S2_Nm1_T0
14257 1 -0.5 0 S2_Nm1_T0
14258 1 -0.5 127.801976883394 S2_Nm1_T0
14259 1 -0.5 0 S2_Nm1_T0
14260 1 -0.5 143.540313869509 S2_Nm1_T0
14262 1 -0.5 210.269622042375 S2_Nm1_T0
14267 1 -0.5 82.4706391928869 S2_Nm1_T0
14272 1 -0.5 1.40742494444776 S2_Nm1_T0
14275 1 -0.5 0 S2_Nm1_T0
14276 1 -0.5 0 S2_Nm1_T0
14277 1 -0.5 0 S2_Nm1_T0
14279 1 -0.5 110.852354673728 S2_Nm1_T0
14281 1 -0.5 0 S2_Nm1_T0
14283 1 -0.5 0 S2_Nm1_T0
14284 1 -0.5 0 S2_Nm1_T0
14285 1 -0.5 0 S2_Nm1_T0
14287 1 -0.5 265.952837438232 S2_Nm1_T0
14294 1 -0.5 0 S2_Nm1_T0
14295 1 -0.5 17.201223118921 S2_Nm1_T0
14296 1 -0.5 0 S2_Nm1_T0
14297 1 -0.5 250.264977271441 S2_Nm1_T0
14299 1 -0.5 0 S2_Nm1_T0
14300 1 -0.5 0 S2_Nm1_T0
15088 1 -0.5 0 S2_Nm1_T0
15089 1 -0.5 0 S2_Nm1_T0
15090 1 -0.5 436.093724681741 S2_Nm1_T0
15091 1 -0.5 380.595343695567 S2_Nm1_T0
15092 1 -0.5 0 S2_Nm1_T0
15095 1 -0.5 432.139071042611 S2_Nm1_T0
15096 1 -0.5 60.1830941435549 S2_Nm1_T0
15097 1 -0.5 0 S2_Nm1_T0
15098 1 -0.5 0 S2_Nm1_T0
15099 1 -0.5 0 S2_Nm1_T0
15101 1 -0.5 0 S2_Nm1_T0
15102 1 -0.5 0 S2_Nm1_T0
15107 1 -0.5 711.547965318325 S2_Nm1_T0
14250 2 -0.5 0 S2_Nm1_T0
14252 2 -0.5 0 S2_Nm1_T0
14254 2 -0.5 0 S2_Nm1_T0
14255 2 -0.5 0 S2_Nm1_T0
14257 2 -0.5 0 S2_Nm1_T0
14258 2 -0.5 0 S2_Nm1_T0
14259 2 -0.5 0 S2_Nm1_T0
14260 2 -0.5 0 S2_Nm1_T0
14262 2 -0.5 0 S2_Nm1_T0
14267 2 -0.5 0 S2_Nm1_T0
14272 2 -0.5 0 S2_Nm1_T0
14275 2 -0.5 0 S2_Nm1_T0
14276 2 -0.5 0 S2_Nm1_T0
14277 2 -0.5 0 S2_Nm1_T0
14279 2 -0.5 0 S2_Nm1_T0
14281 2 -0.5 0 S2_Nm1_T0
14283 2 -0.5 0 S2_Nm1_T0
14284 2 -0.5 0 S2_Nm1_T0
14285 2 -0.5 0 S2_Nm1_T0
14287 2 -0.5 0 S2_Nm1_T0
14294 2 -0.5 0 S2_Nm1_T0
14295 2 -0.5 0 S2_Nm1_T0
14296 2 -0.5 0 S2_Nm1_T0
14297 2 -0.5 0 S2_Nm1_T0
14299 2 -0.5 0 S2_Nm1_T0
14300 2 -0.5 0 S2_Nm1_T0
15088 2 -0.5 0 S2_Nm1_T0
15089 2 -0.5 0 S2_Nm1_T0
15090 2 -0.5 0 S2_Nm1_T0
15091 2 -0.5 0 S2_Nm1_T0
15092 2 -0.5 0 S2_Nm1_T0
15095 2 -0.5 0 S2_Nm1_T0
15096 2 -0.5 0 S2_Nm1_T0
15097 2 -0.5 0 S2_Nm1_T0
15098 2 -0.5 0 S2_Nm1_T0
15099 2 -0.5 0 S2_Nm1_T0
15101 2 -0.5 0 S2_Nm1_T0
15102 2 -0.5 0 S2_Nm1_T0
15107 2 -0.5 0 S2_Nm1_T0
14250 3 -0.5 0 S2_Nm1_T0
14252 3 -0.5 0 S2_Nm1_T0
14254 3 -0.5 0 S2_Nm1_T0
14255 3 -0.5 0 S2_Nm1_T0
14257 3 -0.5 0 S2_Nm1_T0
14258 3 -0.5 0 S2_Nm1_T0
14259 3 -0.5 0 S2_Nm1_T0
14260 3 -0.5 0 S2_Nm1_T0
14262 3 -0.5 0 S2_Nm1_T0
14267 3 -0.5 0 S2_Nm1_T0
14272 3 -0.5 0 S2_Nm1_T0
14275 3 -0.5 0 S2_Nm1_T0
14276 3 -0.5 0 S2_Nm1_T0
14277 3 -0.5 0 S2_Nm1_T0
14279 3 -0.5 0 S2_Nm1_T0
14281 3 -0.5 0 S2_Nm1_T0
14283 3 -0.5 0 S2_Nm1_T0
14284 3 -0.5 0 S2_Nm1_T0
14285 3 -0.5 0 S2_Nm1_T0
14287 3 -0.5 0 S2_Nm1_T0
14294 3 -0.5 0 S2_Nm1_T0
14295 3 -0.5 0 S2_Nm1_T0
14296 3 -0.5 0 S2_Nm1_T0
14297 3 -0.5 0 S2_Nm1_T0
14299 3 -0.5 0 S2_Nm1_T0
14300 3 -0.5 0 S2_Nm1_T0
15088 3 -0.5 0 S2_Nm1_T0
15089 3 -0.5 0 S2_Nm1_T0
15090 3 -0.5 0 S2_Nm1_T0
15091 3 -0.5 0 S2_Nm1_T0
15092 3 -0.5 0 S2_Nm1_T0
15095 3 -0.5 0 S2_Nm1_T0
15096 3 -0.5 0 S2_Nm1_T0
15097 3 -0.5 0 S2_Nm1_T0
15098 3 -0.5 0 S2_Nm1_T0
15099 3 -0.5 0 S2_Nm1_T0
15101 3 -0.5 0 S2_Nm1_T0
15102 3 -0.5 0 S2_Nm1_T0
15107 3 -0.5 0 S2_Nm1_T0
14250 4 -0.5 0 S2_Nm1_T0
14252 4 -0.5 41.9577937539726 S2_Nm1_T0
14254 4 -0.5 0 S2_Nm1_T0
14255 4 -0.5 0 S2_Nm1_T0
14257 4 -0.5 0 S2_Nm1_T0
14258 4 -0.5 3.51318572016546 S2_Nm1_T0
14259 4 -0.5 0 S2_Nm1_T0
14260 4 -0.5 34.4287189672611 S2_Nm1_T0
14262 4 -0.5 98.3111278139547 S2_Nm1_T0
14267 4 -0.5 1.28697075292399 S2_Nm1_T0
14272 4 -0.5 0 S2_Nm1_T0
14275 4 -0.5 0 S2_Nm1_T0
14276 4 -0.5 0 S2_Nm1_T0
14277 4 -0.5 0 S2_Nm1_T0
14279 4 -0.5 14.6989156865615 S2_Nm1_T0
14281 4 -0.5 0 S2_Nm1_T0
14283 4 -0.5 0 S2_Nm1_T0
14284 4 -0.5 0 S2_Nm1_T0
14285 4 -0.5 0 S2_Nm1_T0
14287 4 -0.5 125.423769836988 S2_Nm1_T0
14294 4 -0.5 0 S2_Nm1_T0
14295 4 -0.5 0 S2_Nm1_T0
14296 4 -0.5 0 S2_Nm1_T0
14297 4 -0.5 126.840717445779 S2_Nm1_T0
14299 4 -0.5 0 S2_Nm1_T0
14300 4 -0.5 0 S2_Nm1_T0
15088 4 -0.5 0 S2_Nm1_T0
15089 4 -0.5 0 S2_Nm1_T0
15090 4 -0.5 53.2426756392606 S2_Nm1_T0
15091 4 -0.5 0 S2_Nm1_T0
15092 4 -0.5 0 S2_Nm1_T0
15095 4 -0.5 159.112238426642 S2_Nm1_T0
15096 4 -0.5 0 S2_Nm1_T0
15097 4 -0.5 0 S2_Nm1_T0
15098 4 -0.5 0 S2_Nm1_T0
15099 4 -0.5 0 S2_Nm1_T0
15101 4 -0.5 0 S2_Nm1_T0
15102 4 -0.5 0 S2_Nm1_T0
15107 4 -0.5 0 S2_Nm1_T0
14250 5 -0.5 0 S2_Nm1_T0
14252 5 -0.5 0 S2_Nm1_T0
14254 5 -0.5 0 S2_Nm1_T0
14255 5 -0.5 0 S2_Nm1_T0
14257 5 -0.5 0 S2_Nm1_T0
14258 5 -0.5 0 S2_Nm1_T0
14259 5 -0.5 0 S2_Nm1_T0
14260 5 -0.5 0 S2_Nm1_T0
14262 5 -0.5 0 S2_Nm1_T0
14267 5 -0.5 0 S2_Nm1_T0
14272 5 -0.5 0 S2_Nm1_T0
14275 5 -0.5 0 S2_Nm1_T0
14276 5 -0.5 0 S2_Nm1_T0
14277 5 -0.5 0 S2_Nm1_T0
14279 5 -0.5 0 S2_Nm1_T0
14281 5 -0.5 0 S2_Nm1_T0
14283 5 -0.5 0 S2_Nm1_T0
14284 5 -0.5 0 S2_Nm1_T0
14285 5 -0.5 0 S2_Nm1_T0
14287 5 -0.5 0 S2_Nm1_T0
14294 5 -0.5 0 S2_Nm1_T0
14295 5 -0.5 0 S2_Nm1_T0
14296 5 -0.5 0 S2_Nm1_T0
14297 5 -0.5 0 S2_Nm1_T0
14299 5 -0.5 0 S2_Nm1_T0
14300 5 -0.5 0 S2_Nm1_T0
15088 5 -0.5 0 S2_Nm1_T0
15089 5 -0.5 0 S2_Nm1_T0
15090 5 -0.5 0 S2_Nm1_T0
15091 5 -0.5 0 S2_Nm1_T0
15092 5 -0.5 0 S2_Nm1_T0
15095 5 -0.5 0 S2_Nm1_T0
15096 5 -0.5 0 S2_Nm1_T0
15097 5 -0.5 0 S2_Nm1_T0
15098 5 -0.5 0 S2_Nm1_T0
15099 5 -0.5 0 S2_Nm1_T0
15101 5 -0.5 0 S2_Nm1_T0
15102 5 -0.5 0 S2_Nm1_T0
15107 5 -0.5 0 S2_Nm1_T0
14250 6 -0.5 0 S2_Nm1_T0
14252 6 -0.5 2.29979593982697 S2_Nm1_T0
14254 6 -0.5 0 S2_Nm1_T0
14255 6 -0.5 0 S2_Nm1_T0
14257 6 -0.5 0 S2_Nm1_T0
14258 6 -0.5 0 S2_Nm1_T0
14259 6 -0.5 0 S2_Nm1_T0
14260 6 -0.5 2.25556281131715 S2_Nm1_T0
14262 6 -0.5 59.2839416039016 S2_Nm1_T0
14267 6 -0.5 0 S2_Nm1_T0
14272 6 -0.5 0 S2_Nm1_T0
14275 6 -0.5 0 S2_Nm1_T0
14276 6 -0.5 0 S2_Nm1_T0
14277 6 -0.5 0 S2_Nm1_T0
14279 6 -0.5 0 S2_Nm1_T0
14281 6 -0.5 0 S2_Nm1_T0
14283 6 -0.5 0 S2_Nm1_T0
14284 6 -0.5 0 S2_Nm1_T0
14285 6 -0.5 0 S2_Nm1_T0
14287 6 -0.5 56.1112729673611 S2_Nm1_T0
14294 6 -0.5 0 S2_Nm1_T0
14295 6 -0.5 0 S2_Nm1_T0
14296 6 -0.5 0 S2_Nm1_T0
14297 6 -0.5 84.809284673625 S2_Nm1_T0
14299 6 -0.5 0 S2_Nm1_T0
14300 6 -0.5 0 S2_Nm1_T0
15088 6 -0.5 0 S2_Nm1_T0
15089 6 -0.5 0 S2_Nm1_T0
15090 6 -0.5 0 S2_Nm1_T0
15091 6 -0.5 0 S2_Nm1_T0
15092 6 -0.5 0 S2_Nm1_T0
15095 6 -0.5 108.931356668403 S2_Nm1_T0
15096 6 -0.5 0 S2_Nm1_T0
15097 6 -0.5 0 S2_Nm1_T0
