speciesID lakeID variable value scenario
16179 1 -0.5 284.779370466349 S2_m1
16181 1 -0.5 144.952295883771 S2_m1
16182 1 -0.5 499.630440489552 S2_m1
16184 1 -0.5 182.78513326238 S2_m1
16186 1 -0.5 0 S2_m1
16188 1 -0.5 0 S2_m1
16189 1 -0.5 215.23177257147 S2_m1
16190 1 -0.5 116.557020550281 S2_m1
16193 1 -0.5 161.107652116559 S2_m1
16194 1 -0.5 37.0345086460406 S2_m1
16195 1 -0.5 58.8665538600035 S2_m1
16196 1 -0.5 16.8262554024327 S2_m1
16197 1 -0.5 570.044916616069 S2_m1
16200 1 -0.5 0 S2_m1
16202 1 -0.5 0 S2_m1
16203 1 -0.5 0 S2_m1
16205 1 -0.5 44.6913876907508 S2_m1
16206 1 -0.5 131.44352609112 S2_m1
16208 1 -0.5 0 S2_m1
16209 1 -0.5 175.251624339626 S2_m1
16210 1 -0.5 0 S2_m1
16211 1 -0.5 0 S2_m1
16213 1 -0.5 140.46546439394 S2_m1
16214 1 -0.5 362.301537143378 S2_m1
16217 1 -0.5 0 S2_m1
16218 1 -0.5 0 S2_m1
16219 1 -0.5 239.091500653095 S2_m1
16221 1 -0.5 12.2496858245405 S2_m1
16223 1 -0.5 367.071358408391 S2_m1
16225 1 -0.5 92.8497012080828 S2_m1
16226 1 -0.5 2.10739283749558 S2_m1
16227 1 -0.5 86.9381409171999 S2_m1
16229 1 -0.5 351.20808736207 S2_m1
16230 1 -0.5 0 S2_m1
16232 1 -0.5 329.157960890705 S2_m1
16236 1 -0.5 287.601047861459 S2_m1
16237 1 -0.5 1.09815902439428 S2_m1
16238 1 -0.5 0 S2_m1
16239 1 -0.5 0 S2_m1
16179 2 -0.5 0 S2_m1
16181 2 -0.5 0 S2_m1
16182 2 -0.5 0 S2_m1
16184 2 -0.5 0 S2_m1
16186 2 -0.5 0 S2_m1
16188 2 -0.5 0 S2_m1
16189 2 -0.5 0 S2_m1
16190 2 -0.5 0 S2_m1
16193 2 -0.5 0 S2_m1
16194 2 -0.5 0 S2_m1
16195 2 -0.5 0 S2_m1
16196 2 -0.5 0 S2_m1
16197 2 -0.5 0 S2_m1
16200 2 -0.5 0 S2_m1
16202 2 -0.5 0 S2_m1
16203 2 -0.5 0 S2_m1
16205 2 -0.5 0 S2_m1
16206 2 -0.5 0 S2_m1
16208 2 -0.5 0 S2_m1
16209 2 -0.5 0 S2_m1
16210 2 -0.5 0 S2_m1
16211 2 -0.5 0 S2_m1
16213 2 -0.5 0 S2_m1
16214 2 -0.5 0 S2_m1
16217 2 -0.5 0 S2_m1
16218 2 -0.5 0 S2_m1
16219 2 -0.5 0 S2_m1
16221 2 -0.5 0 S2_m1
16223 2 -0.5 0 S2_m1
16225 2 -0.5 0 S2_m1
16226 2 -0.5 0 S2_m1
16227 2 -0.5 0 S2_m1
16229 2 -0.5 8.79505940195238 S2_m1
16230 2 -0.5 0 S2_m1
16232 2 -0.5 0 S2_m1
16236 2 -0.5 1.93137286094579 S2_m1
16237 2 -0.5 0 S2_m1
16238 2 -0.5 0 S2_m1
16239 2 -0.5 0 S2_m1
16179 3 -0.5 4.05456807362782 S2_m1
16181 3 -0.5 0 S2_m1
16182 3 -0.5 0 S2_m1
16184 3 -0.5 0 S2_m1
16186 3 -0.5 0 S2_m1
16188 3 -0.5 0 S2_m1
16189 3 -0.5 0 S2_m1
16190 3 -0.5 0 S2_m1
16193 3 -0.5 0 S2_m1
16194 3 -0.5 0 S2_m1
16195 3 -0.5 0 S2_m1
16196 3 -0.5 0 S2_m1
16197 3 -0.5 24.7291698346516 S2_m1
16200 3 -0.5 0 S2_m1
16202 3 -0.5 0 S2_m1
16203 3 -0.5 0 S2_m1
16205 3 -0.5 0 S2_m1
16206 3 -0.5 0 S2_m1
16208 3 -0.5 0 S2_m1
16209 3 -0.5 5.17134996803077 S2_m1
16210 3 -0.5 0 S2_m1
16211 3 -0.5 0 S2_m1
16213 3 -0.5 5.79009347375408 S2_m1
16214 3 -0.5 0 S2_m1
16217 3 -0.5 0 S2_m1
16218 3 -0.5 0 S2_m1
16219 3 -0.5 33.4442265154605 S2_m1
16221 3 -0.5 0 S2_m1
16223 3 -0.5 3.30955268975376 S2_m1
16225 3 -0.5 0 S2_m1
16226 3 -0.5 0 S2_m1
16227 3 -0.5 0 S2_m1
16229 3 -0.5 72.4332324781136 S2_m1
16230 3 -0.5 0 S2_m1
16232 3 -0.5 0 S2_m1
16236 3 -0.5 36.7689472423727 S2_m1
16237 3 -0.5 0 S2_m1
16238 3 -0.5 0 S2_m1
16239 3 -0.5 0 S2_m1
16179 4 -0.5 84.0161077636193 S2_m1
16181 4 -0.5 8.31270354808874 S2_m1
16182 4 -0.5 49.2490463510383 S2_m1
16184 4 -0.5 0 S2_m1
16186 4 -0.5 0 S2_m1
16188 4 -0.5 0 S2_m1
16189 4 -0.5 0 S2_m1
16190 4 -0.5 0 S2_m1
16193 4 -0.5 10.7437714720687 S2_m1
16194 4 -0.5 0 S2_m1
16195 4 -0.5 0 S2_m1
16196 4 -0.5 0 S2_m1
16197 4 -0.5 141.67033828993 S2_m1
16200 4 -0.5 0 S2_m1
16202 4 -0.5 0 S2_m1
16203 4 -0.5 0 S2_m1
16205 4 -0.5 0 S2_m1
16206 4 -0.5 1.08190596581726 S2_m1
16208 4 -0.5 0 S2_m1
16209 4 -0.5 46.3905901131723 S2_m1
16210 4 -0.5 0 S2_m1
16211 4 -0.5 0 S2_m1
16213 4 -0.5 37.6488781844294 S2_m1
16214 4 -0.5 1.16539258628222 S2_m1
16217 4 -0.5 0 S2_m1
16218 4 -0.5 0 S2_m1
16219 4 -0.5 88.8606864320695 S2_m1
16221 4 -0.5 0 S2_m1
16223 4 -0.5 48.6075043446178 S2_m1
16225 4 -0.5 0 S2_m1
16226 4 -0.5 0 S2_m1
16227 4 -0.5 6.50141253413108 S2_m1
16229 4 -0.5 137.470970811977 S2_m1
16230 4 -0.5 0 S2_m1
16232 4 -0.5 0 S2_m1
16236 4 -0.5 98.462837853484 S2_m1
16237 4 -0.5 0 S2_m1
16238 4 -0.5 0 S2_m1
16239 4 -0.5 0 S2_m1
16179 5 -0.5 0 S2_m1
16181 5 -0.5 0 S2_m1
16182 5 -0.5 0 S2_m1
16184 5 -0.5 0 S2_m1
16186 5 -0.5 0 S2_m1
16188 5 -0.5 0 S2_m1
16189 5 -0.5 0 S2_m1
16190 5 -0.5 0 S2_m1
16193 5 -0.5 0 S2_m1
16194 5 -0.5 0 S2_m1
16195 5 -0.5 0 S2_m1
16196 5 -0.5 0 S2_m1
16197 5 -0.5 0 S2_m1
16200 5 -0.5 0 S2_m1
16202 5 -0.5 0 S2_m1
16203 5 -0.5 0 S2_m1
16205 5 -0.5 0 S2_m1
16206 5 -0.5 0 S2_m1
16208 5 -0.5 0 S2_m1
16209 5 -0.5 0 S2_m1
16210 5 -0.5 0 S2_m1
16211 5 -0.5 0 S2_m1
16213 5 -0.5 0 S2_m1
16214 5 -0.5 0 S2_m1
16217 5 -0.5 0 S2_m1
16218 5 -0.5 0 S2_m1
16219 5 -0.5 0 S2_m1
16221 5 -0.5 0 S2_m1
16223 5 -0.5 0 S2_m1
16225 5 -0.5 0 S2_m1
16226 5 -0.5 0 S2_m1
16227 5 -0.5 0 S2_m1
16229 5 -0.5 0 S2_m1
16230 5 -0.5 0 S2_m1
16232 5 -0.5 0 S2_m1
16236 5 -0.5 0 S2_m1
16237 5 -0.5 0 S2_m1
16238 5 -0.5 0 S2_m1
16239 5 -0.5 0 S2_m1
16179 6 -0.5 68.9457469636446 S2_m1
16181 6 -0.5 2.0477194813574 S2_m1
16182 6 -0.5 13.0825289998973 S2_m1
16184 6 -0.5 0 S2_m1
16186 6 -0.5 0 S2_m1
16188 6 -0.5 0 S2_m1
16189 6 -0.5 0 S2_m1
16190 6 -0.5 0 S2_m1
16193 6 -0.5 5.75384763271866 S2_m1
16194 6 -0.5 0 S2_m1
16195 6 -0.5 0 S2_m1
16196 6 -0.5 0 S2_m1
16197 6 -0.5 115.720185449559 S2_m1
16200 6 -0.5 0 S2_m1
16202 6 -0.5 0 S2_m1
16203 6 -0.5 0 S2_m1
16205 6 -0.5 0 S2_m1
16206 6 -0.5 0 S2_m1
16208 6 -0.5 0 S2_m1
16209 6 -0.5 40.3010078564518 S2_m1
16210 6 -0.5 0 S2_m1
16211 6 -0.5 0 S2_m1
16213 6 -0.5 37.4165948483436 S2_m1
16214 6 -0.5 0 S2_m1
16217 6 -0.5 0 S2_m1
16218 6 -0.5 0 S2_m1
16219 6 -0.5 78.8899159595034 S2_m1
16221 6 -0.5 0 S2_m1
16223 6 -0.5 38.5149178968834 S2_m1
16225 6 -0.5 0 S2_m1
16226 6 -0.5 0 S2_m1
16227 6 -0.5 6.29833655760315 S2_m1
16229 6 -0.5 133.035733554515 S2_m1
16230 6 -0.5 0 S2_m1
16232 6 -0.5 0 S2_m1
16236 6 -0.5 96.5115736985045 S2_m1
16237 6 -0.5 0 S2_m1
16238 6 -0.5 0 S2_m1
16239 6 -0.5 0 S2_m1
16179 7 -0.5 0 S2_m1
16181 7 -0.5 0 S2_m1
16182 7 -0.5 0 S2_m1
16184 7 -0.5 0 S2_m1
16186 7 -0.5 0 S2_m1
16188 7 -0.5 0 S2_m1
16189 7 -0.5 0 S2_m1
16190 7 -0.5 0 S2_m1
16193 7 -0.5 0 S2_m1
16194 7 -0.5 0 S2_m1
16195 7 -0.5 0 S2_m1
16196 7 -0.5 0 S2_m1
16197 7 -0.5 0 S2_m1
16200 7 -0.5 0 S2_m1
16202 7 -0.5 0 S2_m1
16203 7 -0.5 0 S2_m1
16205 7 -0.5 0 S2_m1
16206 7 -0.5 0 S2_m1
16208 7 -0.5 0 S2_m1
16209 7 -0.5 0 S2_m1
16210 7 -0.5 0 S2_m1
16211 7 -0.5 0 S2_m1
16213 7 -0.5 0 S2_m1
16214 7 -0.5 0 S2_m1
16217 7 -0.5 0 S2_m1
16218 7 -0.5 0 S2_m1
16219 7 -0.5 0 S2_m1
16221 7 -0.5 0 S2_m1
16223 7 -0.5 0 S2_m1
16225 7 -0.5 0 S2_m1
16226 7 -0.5 0 S2_m1
16227 7 -0.5 0 S2_m1
16229 7 -0.5 9.84298882923153 S2_m1
16230 7 -0.5 0 S2_m1
16232 7 -0.5 0 S2_m1
16236 7 -0.5 2.16502892923626 S2_m1
16237 7 -0.5 0 S2_m1
16238 7 -0.5 0 S2_m1
16239 7 -0.5 0 S2_m1
16179 8 -0.5 161.552704511907 S2_m1
16181 8 -0.5 63.2936682994095 S2_m1
16182 8 -0.5 191.382777753819 S2_m1
16184 8 -0.5 22.6102905699907 S2_m1
16186 8 -0.5 0 S2_m1
16188 8 -0.5 0 S2_m1
16189 8 -0.5 44.2254308409199 S2_m1
16190 8 -0.5 22.9082045647091 S2_m1
16193 8 -0.5 58.579305101633 S2_m1
16194 8 -0.5 0 S2_m1
16195 8 -0.5 0 S2_m1
16196 8 -0.5 0 S2_m1
16197 8 -0.5 271.752614722579 S2_m1
16200 8 -0.5 0 S2_m1
16202 8 -0.5 0 S2_m1
16203 8 -0.5 0 S2_m1
16205 8 -0.5 0 S2_m1
16206 8 -0.5 49.0959900080397 S2_m1
16208 8 -0.5 0 S2_m1
16209 8 -0.5 85.9665847013103 S2_m1
16210 8 -0.5 0 S2_m1
16211 8 -0.5 0 S2_m1
16213 8 -0.5 77.5919716340217 S2_m1
16214 8 -0.5 97.091442293375 S2_m1
16217 8 -0.5 0 S2_m1
16218 8 -0.5 0 S2_m1
16219 8 -0.5 129.500059132039 S2_m1
16221 8 -0.5 0 S2_m1
16223 8 -0.5 157.801148485574 S2_m1
16225 8 -0.5 0 S2_m1
16226 8 -0.5 0 S2_m1
16227 8 -0.5 32.3424580621197 S2_m1
16229 8 -0.5 199.893331952364 S2_m1
16230 8 -0.5 0 S2_m1
16232 8 -0.5 21.958936183231 S2_m1
16236 8 -0.5 157.448413313715 S2_m1
16237 8 -0.5 0 S2_m1
16238 8 -0.5 0 S2_m1
16239 8 -0.5 0 S2_m1
16179 9 -0.5 62.3507935689257 S2_m1
16181 9 -0.5 1.1750543124352 S2_m1
16182 9 -0.5 9.02044744425879 S2_m1
16184 9 -0.5 0 S2_m1
16186 9 -0.5 0 S2_m1
16188 9 -0.5 0 S2_m1
16189 9 -0.5 0 S2_m1
16190 9 -0.5 0 S2_m1
16193 9 -0.5 3.25903579301819 S2_m1
16194 9 -0.5 0 S2_m1
16195 9 -0.5 0 S2_m1
16196 9 -0.5 0 S2_m1
16197 9 -0.5 109.091050867599 S2_m1
16200 9 -0.5 0 S2_m1
16202 9 -0.5 0 S2_m1
16203 9 -0.5 0 S2_m1
16205 9 -0.5 0 S2_m1
16206 9 -0.5 0 S2_m1
16208 9 -0.5 0 S2_m1
16209 9 -0.5 34.8429064511352 S2_m1
16210 9 -0.5 0 S2_m1
16211 9 -0.5 0 S2_m1
16213 9 -0.5 29.1783750151996 S2_m1
16214 9 -0.5 0 S2_m1
16217 9 -0.5 0 S2_m1
16218 9 -0.5 0 S2_m1
16219 9 -0.5 73.0458791930248 S2_m1
16221 9 -0.5 0 S2_m1
16223 9 -0.5 27.5508531266305 S2_m1
16225 9 -0.5 0 S2_m1
16226 9 -0.5 0 S2_m1
16227 9 -0.5 3.92486990290367 S2_m1
16229 9 -0.5 123.295204753172 S2_m1
16230 9 -0.5 0 S2_m1
16232 9 -0.5 0 S2_m1
16236 9 -0.5 86.4364972806781 S2_m1
16237 9 -0.5 0 S2_m1
16238 9 -0.5 0 S2_m1
16239 9 -0.5 0 S2_m1
16179 10 -0.5 151.914212530554 S2_m1
16181 10 -0.5 60.1015777266551 S2_m1
16182 10 -0.5 176.352967105125 S2_m1
16184 10 -0.5 10.6856425135395 S2_m1
16186 10 -0.5 0 S2_m1
16188 10 -0.5 0 S2_m1
16189 10 -0.5 33.8046061835154 S2_m1
16190 10 -0.5 16.2584539210004 S2_m1
16193 10 -0.5 57.7934763353935 S2_m1
16194 10 -0.5 0 S2_m1
16195 10 -0.5 0 S2_m1
16196 10 -0.5 0 S2_m1
16197 10 -0.5 251.872084127135 S2_m1
16200 10 -0.5 0 S2_m1
16202 10 -0.5 0 S2_m1
16203 10 -0.5 0 S2_m1
16205 10 -0.5 0 S2_m1
16206 10 -0.5 45.9342879761026 S2_m1
16208 10 -0.5 0 S2_m1
16209 10 -0.5 85.7304992411135 S2_m1
16210 10 -0.5 0 S2_m1
16211 10 -0.5 0 S2_m1
16213 10 -0.5 77.4852032794584 S2_m1
16214 10 -0.5 78.2218120309828 S2_m1
16217 10 -0.5 0 S2_m1
16218 10 -0.5 0 S2_m1
16219 10 -0.5 136.671048603662 S2_m1
16221 10 -0.5 0 S2_m1
16223 10 -0.5 164.483931553026 S2_m1
16225 10 -0.5 0 S2_m1
16226 10 -0.5 0 S2_m1
16227 10 -0.5 32.9538106060899 S2_m1
16229 10 -0.5 198.16433693953 S2_m1
16230 10 -0.5 0 S2_m1
16232 10 -0.5 10.3332049098016 S2_m1
16236 10 -0.5 153.377595760028 S2_m1
16237 10 -0.5 0 S2_m1
16238 10 -0.5 0 S2_m1
16239 10 -0.5 0 S2_m1
16179 11 -0.5 245.043509624822 S2_m1
16181 11 -0.5 111.058305829048 S2_m1
16182 11 -0.5 405.087209962278 S2_m1
16184 11 -0.5 126.486178781895 S2_m1
16186 11 -0.5 0 S2_m1
16188 11 -0.5 0 S2_m1
16189 11 -0.5 158.481085906178 S2_m1
16190 11 -0.5 79.1201458904483 S2_m1
16193 11 -0.5 117.160730309978 S2_m1
16194 11 -0.5 0 S2_m1
16195 11 -0.5 18.6691603945982 S2_m1
16196 11 -0.5 1.27952506788747 S2_m1
16197 11 -0.5 484.747320075605 S2_m1
16200 11 -0.5 0 S2_m1
16202 11 -0.5 0 S2_m1
16203 11 -0.5 0 S2_m1
16205 11 -0.5 13.4609037500648 S2_m1
16206 11 -0.5 102.543143082307 S2_m1
16208 11 -0.5 0 S2_m1
16209 11 -0.5 136.407405845207 S2_m1
16210 11 -0.5 0 S2_m1
16211 11 -0.5 0 S2_m1
16213 11 -0.5 104.506165313441 S2_m1
16214 11 -0.5 273.240895671312 S2_m1
16217 11 -0.5 0 S2_m1
16218 11 -0.5 0 S2_m1
16219 11 -0.5 196.007679374195 S2_m1
16221 11 -0.5 1.2951837196965 S2_m1
16223 11 -0.5 281.749368009102 S2_m1
16225 11 -0.5 50.7157352096181 S2_m1
16226 11 -0.5 0 S2_m1
16227 11 -0.5 56.9438113017864 S2_m1
16229 11 -0.5 288.709462624607 S2_m1
16230 11 -0.5 0 S2_m1
16232 11 -0.5 241.974497501545 S2_m1
16236 11 -0.5 230.570887598174 S2_m1
16237 11 -0.5 0 S2_m1
16238 11 -0.5 0 S2_m1
16239 11 -0.5 0 S2_m1
16179 12 -0.5 297.704241229296 S2_m1
16181 12 -0.5 134.955599637123 S2_m1
16182 12 -0.5 572.033084240136 S2_m1
16184 12 -0.5 244.747204438021 S2_m1
16186 12 -0.5 0 S2_m1
16188 12 -0.5 0 S2_m1
16189 12 -0.5 259.299005110149 S2_m1
16190 12 -0.5 116.029703486572 S2_m1
16193 12 -0.5 183.648045897905 S2_m1
