speciesID lakeID variable value scenario
14176 1 -0.5 10.8946257493282 S2_N0_T1
14179 1 -0.5 13.1859310351884 S2_N0_T1
14181 1 -0.5 0 S2_N0_T1
14186 1 -0.5 0 S2_N0_T1
14187 1 -0.5 543.937027797506 S2_N0_T1
14188 1 -0.5 169.871042281389 S2_N0_T1
14191 1 -0.5 163.397603380018 S2_N0_T1
14192 1 -0.5 474.225140808172 S2_N0_T1
14193 1 -0.5 0 S2_N0_T1
14194 1 -0.5 0 S2_N0_T1
14197 1 -0.5 329.423811023301 S2_N0_T1
14198 1 -0.5 193.189731225487 S2_N0_T1
14199 1 -0.5 96.5347682979785 S2_N0_T1
14202 1 -0.5 0 S2_N0_T1
14203 1 -0.5 0 S2_N0_T1
14207 1 -0.5 31.1733403340242 S2_N0_T1
14209 1 -0.5 0 S2_N0_T1
14211 1 -0.5 176.485033379761 S2_N0_T1
14212 1 -0.5 451.405998877384 S2_N0_T1
14213 1 -0.5 60.4628993345219 S2_N0_T1
14214 1 -0.5 0 S2_N0_T1
14215 1 -0.5 0 S2_N0_T1
14218 1 -0.5 0 S2_N0_T1
14219 1 -0.5 4.38745698967678 S2_N0_T1
14222 1 -0.5 0 S2_N0_T1
14224 1 -0.5 114.770785853872 S2_N0_T1
14228 1 -0.5 194.636040953308 S2_N0_T1
14230 1 -0.5 0 S2_N0_T1
14232 1 -0.5 0 S2_N0_T1
14235 1 -0.5 220.964180741729 S2_N0_T1
14238 1 -0.5 91.7774010850385 S2_N0_T1
14239 1 -0.5 0 S2_N0_T1
14240 1 -0.5 9.32691566535897 S2_N0_T1
14241 1 -0.5 0 S2_N0_T1
14243 1 -0.5 85.061191303261 S2_N0_T1
14245 1 -0.5 0 S2_N0_T1
14246 1 -0.5 0 S2_N0_T1
14247 1 -0.5 85.858358557774 S2_N0_T1
14248 1 -0.5 0 S2_N0_T1
14176 2 -0.5 0 S2_N0_T1
14179 2 -0.5 0 S2_N0_T1
14181 2 -0.5 0 S2_N0_T1
14186 2 -0.5 0 S2_N0_T1
14187 2 -0.5 0 S2_N0_T1
14188 2 -0.5 0 S2_N0_T1
14191 2 -0.5 0 S2_N0_T1
14192 2 -0.5 0 S2_N0_T1
14193 2 -0.5 0 S2_N0_T1
14194 2 -0.5 0 S2_N0_T1
14197 2 -0.5 0 S2_N0_T1
