speciesID lakeID variable value scenario
16064 1 -0.5 0 S2_Nm1_T0
16065 1 -0.5 0 S2_Nm1_T0
16066 1 -0.5 0 S2_Nm1_T0
16067 1 -0.5 50.786095827281 S2_Nm1_T0
16068 1 -0.5 0 S2_Nm1_T0
15001 1 -0.5 46.2460547039427 S2_Nm1_T0
15002 1 -0.5 393.501698414599 S2_Nm1_T0
15003 1 -0.5 448.729232760545 S2_Nm1_T0
15007 1 -0.5 0 S2_Nm1_T0
15008 1 -0.5 0 S2_Nm1_T0
15011 1 -0.5 0 S2_Nm1_T0
15014 1 -0.5 0 S2_Nm1_T0
15018 1 -0.5 847.32522309579 S2_Nm1_T0
15020 1 -0.5 732.733805453222 S2_Nm1_T0
15022 1 -0.5 0 S2_Nm1_T0
16064 2 -0.5 0 S2_Nm1_T0
16065 2 -0.5 0 S2_Nm1_T0
16066 2 -0.5 0 S2_Nm1_T0
16067 2 -0.5 0 S2_Nm1_T0
16068 2 -0.5 0 S2_Nm1_T0
15001 2 -0.5 0 S2_Nm1_T0
15002 2 -0.5 0 S2_Nm1_T0
15003 2 -0.5 0 S2_Nm1_T0
15007 2 -0.5 0 S2_Nm1_T0
15008 2 -0.5 0 S2_Nm1_T0
15011 2 -0.5 0 S2_Nm1_T0
15014 2 -0.5 0 S2_Nm1_T0
15018 2 -0.5 0 S2_Nm1_T0
15020 2 -0.5 0 S2_Nm1_T0
15022 2 -0.5 0 S2_Nm1_T0
16064 3 -0.5 0 S2_Nm1_T0
16065 3 -0.5 0 S2_Nm1_T0
16066 3 -0.5 0 S2_Nm1_T0
16067 3 -0.5 0 S2_Nm1_T0
16068 3 -0.5 0 S2_Nm1_T0
15001 3 -0.5 0 S2_Nm1_T0
15002 3 -0.5 0 S2_Nm1_T0
15003 3 -0.5 0 S2_Nm1_T0
15007 3 -0.5 0 S2_Nm1_T0
15008 3 -0.5 0 S2_Nm1_T0
15011 3 -0.5 0 S2_Nm1_T0
15014 3 -0.5 0 S2_Nm1_T0
15018 3 -0.5 165.768374317146 S2_Nm1_T0
15020 3 -0.5 0 S2_Nm1_T0
15022 3 -0.5 0 S2_Nm1_T0
16064 4 -0.5 0 S2_Nm1_T0
16065 4 -0.5 0 S2_Nm1_T0
16066 4 -0.5 0 S2_Nm1_T0
16067 4 -0.5 0 S2_Nm1_T0
16068 4 -0.5 0 S2_Nm1_T0
15001 4 -0.5 0 S2_Nm1_T0
15002 4 -0.5 0 S2_Nm1_T0
15003 4 -0.5 221.337839335425 S2_Nm1_T0
15007 4 -0.5 0 S2_Nm1_T0
15008 4 -0.5 0 S2_Nm1_T0
15011 4 -0.5 0 S2_Nm1_T0
15014 4 -0.5 0 S2_Nm1_T0
15018 4 -0.5 486.206520700119 S2_Nm1_T0
15020 4 -0.5 14.24535654233 S2_Nm1_T0
15022 4 -0.5 0 S2_Nm1_T0
16064 5 -0.5 0 S2_Nm1_T0
16065 5 -0.5 0 S2_Nm1_T0
16066 5 -0.5 0 S2_Nm1_T0
16067 5 -0.5 0 S2_Nm1_T0
16068 5 -0.5 0 S2_Nm1_T0
15001 5 -0.5 0 S2_Nm1_T0
15002 5 -0.5 0 S2_Nm1_T0
15003 5 -0.5 0 S2_Nm1_T0
15007 5 -0.5 0 S2_Nm1_T0
15008 5 -0.5 0 S2_Nm1_T0
15011 5 -0.5 0 S2_Nm1_T0
15014 5 -0.5 0 S2_Nm1_T0
15018 5 -0.5 0 S2_Nm1_T0
15020 5 -0.5 0 S2_Nm1_T0
15022 5 -0.5 0 S2_Nm1_T0
16064 6 -0.5 0 S2_Nm1_T0
16065 6 -0.5 0 S2_Nm1_T0
16066 6 -0.5 0 S2_Nm1_T0
16067 6 -0.5 0 S2_Nm1_T0
16068 6 -0.5 0 S2_Nm1_T0
15001 6 -0.5 0 S2_Nm1_T0
15002 6 -0.5 0 S2_Nm1_T0
15003 6 -0.5 171.512587205962 S2_Nm1_T0
15007 6 -0.5 0 S2_Nm1_T0
15008 6 -0.5 0 S2_Nm1_T0
15011 6 -0.5 0 S2_Nm1_T0
15014 6 -0.5 0 S2_Nm1_T0
15018 6 -0.5 409.558646957862 S2_Nm1_T0
15020 6 -0.5 0 S2_Nm1_T0
15022 6 -0.5 0 S2_Nm1_T0
16064 7 -0.5 0 S2_Nm1_T0
16065 7 -0.5 0 S2_Nm1_T0
16066 7 -0.5 0 S2_Nm1_T0
16067 7 -0.5 0 S2_Nm1_T0
16068 7 -0.5 0 S2_Nm1_T0
15001 7 -0.5 0 S2_Nm1_T0
15002 7 -0.5 0 S2_Nm1_T0
15003 7 -0.5 0 S2_Nm1_T0
15007 7 -0.5 0 S2_Nm1_T0
15008 7 -0.5 0 S2_Nm1_T0
15011 7 -0.5 0 S2_Nm1_T0
15014 7 -0.5 0 S2_Nm1_T0
15018 7 -0.5 0 S2_Nm1_T0
15020 7 -0.5 0 S2_Nm1_T0
15022 7 -0.5 0 S2_Nm1_T0
16064 8 -0.5 0 S2_Nm1_T0
16065 8 -0.5 0 S2_Nm1_T0
16066 8 -0.5 0 S2_Nm1_T0
16067 8 -0.5 0 S2_Nm1_T0
16068 8 -0.5 0 S2_Nm1_T0
15001 8 -0.5 0 S2_Nm1_T0
15002 8 -0.5 22.7181244592548 S2_Nm1_T0
15003 8 -0.5 370.683531477059 S2_Nm1_T0
15007 8 -0.5 0 S2_Nm1_T0
15008 8 -0.5 0 S2_Nm1_T0
15011 8 -0.5 0 S2_Nm1_T0
15014 8 -0.5 0 S2_Nm1_T0
