speciesID lakeID variable value scenario
15023 1 -0.5 767.60603455692 S2_N0_Tm1
15024 1 -0.5 126.080386079432 S2_N0_Tm1
15025 1 -0.5 0 S2_N0_Tm1
15026 1 -0.5 0 S2_N0_Tm1
15027 1 -0.5 184.90728425194 S2_N0_Tm1
15028 1 -0.5 0 S2_N0_Tm1
15029 1 -0.5 521.009627473783 S2_N0_Tm1
15030 1 -0.5 0 S2_N0_Tm1
15032 1 -0.5 0 S2_N0_Tm1
15033 1 -0.5 259.118369392961 S2_N0_Tm1
15035 1 -0.5 91.2802681555909 S2_N0_Tm1
15036 1 -0.5 339.317823352068 S2_N0_Tm1
15037 1 -0.5 0 S2_N0_Tm1
15039 1 -0.5 53.0373433768103 S2_N0_Tm1
15041 1 -0.5 0 S2_N0_Tm1
15023 2 -0.5 0 S2_N0_Tm1
15024 2 -0.5 0 S2_N0_Tm1
15025 2 -0.5 0 S2_N0_Tm1
15026 2 -0.5 0 S2_N0_Tm1
15027 2 -0.5 0 S2_N0_Tm1
15028 2 -0.5 0 S2_N0_Tm1
15029 2 -0.5 0 S2_N0_Tm1
15030 2 -0.5 0 S2_N0_Tm1
15032 2 -0.5 0 S2_N0_Tm1
15033 2 -0.5 0 S2_N0_Tm1
15035 2 -0.5 0 S2_N0_Tm1
15036 2 -0.5 0 S2_N0_Tm1
15037 2 -0.5 0 S2_N0_Tm1
15039 2 -0.5 0 S2_N0_Tm1
15041 2 -0.5 0 S2_N0_Tm1
15023 3 -0.5 156.144804964346 S2_N0_Tm1
15024 3 -0.5 0 S2_N0_Tm1
15025 3 -0.5 0 S2_N0_Tm1
15026 3 -0.5 0 S2_N0_Tm1
15027 3 -0.5 5.56631668398808 S2_N0_Tm1
15028 3 -0.5 0 S2_N0_Tm1
15029 3 -0.5 3.33931423467575 S2_N0_Tm1
15030 3 -0.5 0 S2_N0_Tm1
15032 3 -0.5 0 S2_N0_Tm1
15033 3 -0.5 0 S2_N0_Tm1
15035 3 -0.5 0 S2_N0_Tm1
15036 3 -0.5 5.6173224155457 S2_N0_Tm1
15037 3 -0.5 0 S2_N0_Tm1
15039 3 -0.5 0 S2_N0_Tm1
15041 3 -0.5 0 S2_N0_Tm1
15023 4 -0.5 511.393476717333 S2_N0_Tm1
15024 4 -0.5 39.860360113216 S2_N0_Tm1
15025 4 -0.5 0 S2_N0_Tm1
15026 4 -0.5 0 S2_N0_Tm1
15027 4 -0.5 97.3856376628607 S2_N0_Tm1
15028 4 -0.5 0 S2_N0_Tm1
15029 4 -0.5 227.667522398193 S2_N0_Tm1
15030 4 -0.5 0 S2_N0_Tm1
15032 4 -0.5 0 S2_N0_Tm1
15033 4 -0.5 43.5641913093783 S2_N0_Tm1
15035 4 -0.5 0 S2_N0_Tm1
15036 4 -0.5 215.35183012469 S2_N0_Tm1
15037 4 -0.5 0 S2_N0_Tm1
15039 4 -0.5 2.50852363668734 S2_N0_Tm1
15041 4 -0.5 0 S2_N0_Tm1
15023 5 -0.5 0 S2_N0_Tm1
15024 5 -0.5 0 S2_N0_Tm1
15025 5 -0.5 0 S2_N0_Tm1
15026 5 -0.5 0 S2_N0_Tm1
15027 5 -0.5 0 S2_N0_Tm1
15028 5 -0.5 0 S2_N0_Tm1
15029 5 -0.5 0 S2_N0_Tm1
15030 5 -0.5 0 S2_N0_Tm1
15032 5 -0.5 0 S2_N0_Tm1
15033 5 -0.5 0 S2_N0_Tm1
15035 5 -0.5 0 S2_N0_Tm1
15036 5 -0.5 0 S2_N0_Tm1
15037 5 -0.5 0 S2_N0_Tm1
15039 5 -0.5 0 S2_N0_Tm1
15041 5 -0.5 0 S2_N0_Tm1
15023 6 -0.5 425.769508233359 S2_N0_Tm1
15024 6 -0.5 20.6114850326129 S2_N0_Tm1
15025 6 -0.5 0 S2_N0_Tm1
15026 6 -0.5 0 S2_N0_Tm1
15027 6 -0.5 89.6696900749038 S2_N0_Tm1
15028 6 -0.5 0 S2_N0_Tm1
15029 6 -0.5 177.439684063249 S2_N0_Tm1
15030 6 -0.5 0 S2_N0_Tm1
15032 6 -0.5 0 S2_N0_Tm1
15033 6 -0.5 7.92142517443562 S2_N0_Tm1
15035 6 -0.5 0 S2_N0_Tm1
15036 6 -0.5 179.926842726278 S2_N0_Tm1
15037 6 -0.5 0 S2_N0_Tm1
15039 6 -0.5 0 S2_N0_Tm1
15041 6 -0.5 0 S2_N0_Tm1
15023 7 -0.5 0 S2_N0_Tm1
15024 7 -0.5 0 S2_N0_Tm1
15025 7 -0.5 0 S2_N0_Tm1
15026 7 -0.5 0 S2_N0_Tm1
15027 7 -0.5 0 S2_N0_Tm1
15028 7 -0.5 0 S2_N0_Tm1
15029 7 -0.5 0 S2_N0_Tm1
15030 7 -0.5 0 S2_N0_Tm1
15032 7 -0.5 0 S2_N0_Tm1
15033 7 -0.5 0 S2_N0_Tm1
15035 7 -0.5 0 S2_N0_Tm1
15036 7 -0.5 0 S2_N0_Tm1
15037 7 -0.5 0 S2_N0_Tm1
15039 7 -0.5 0 S2_N0_Tm1
15041 7 -0.5 0 S2_N0_Tm1
15023 8 -0.5 659.065823732582 S2_N0_Tm1
15024 8 -0.5 96.7340549092339 S2_N0_Tm1
15025 8 -0.5 0 S2_N0_Tm1
15026 8 -0.5 0 S2_N0_Tm1
15027 8 -0.5 148.263682405608 S2_N0_Tm1
15028 8 -0.5 0 S2_N0_Tm1
15029 8 -0.5 384.746189481274 S2_N0_Tm1
15030 8 -0.5 0 S2_N0_Tm1
15032 8 -0.5 0 S2_N0_Tm1
15033 8 -0.5 169.767284941861 S2_N0_Tm1
15035 8 -0.5 55.8010087979761 S2_N0_Tm1
15036 8 -0.5 298.817779758276 S2_N0_Tm1
15037 8 -0.5 0 S2_N0_Tm1
15039 8 -0.5 40.0400959894908 S2_N0_Tm1
15041 8 -0.5 0 S2_N0_Tm1
15023 9 -0.5 416.525948908908 S2_N0_Tm1
15024 9 -0.5 14.6668131253345 S2_N0_Tm1
15025 9 -0.5 0 S2_N0_Tm1
15026 9 -0.5 0 S2_N0_Tm1
15027 9 -0.5 79.1235705142751 S2_N0_Tm1
15028 9 -0.5 0 S2_N0_Tm1
15029 9 -0.5 166.985934316757 S2_N0_Tm1
15030 9 -0.5 0 S2_N0_Tm1
15032 9 -0.5 0 S2_N0_Tm1
15033 9 -0.5 4.89478392938931 S2_N0_Tm1
15035 9 -0.5 0 S2_N0_Tm1
15036 9 -0.5 169.76837064809 S2_N0_Tm1
15037 9 -0.5 0 S2_N0_Tm1
15039 9 -0.5 0 S2_N0_Tm1
15041 9 -0.5 0 S2_N0_Tm1
15023 10 -0.5 677.3503101489 S2_N0_Tm1
15024 10 -0.5 93.7000495627892 S2_N0_Tm1
15025 10 -0.5 0 S2_N0_Tm1
15026 10 -0.5 0 S2_N0_Tm1
15027 10 -0.5 149.524260406521 S2_N0_Tm1
15028 10 -0.5 0 S2_N0_Tm1
15029 10 -0.5 381.000886208507 S2_N0_Tm1
15030 10 -0.5 0 S2_N0_Tm1
15032 10 -0.5 0 S2_N0_Tm1
15033 10 -0.5 154.562772916357 S2_N0_Tm1
15035 10 -0.5 48.0518368303109 S2_N0_Tm1
15036 10 -0.5 303.638494342462 S2_N0_Tm1
15037 10 -0.5 0 S2_N0_Tm1
15039 10 -0.5 39.1546698625228 S2_N0_Tm1
15041 10 -0.5 0 S2_N0_Tm1
15023 11 -0.5 727.725678772548 S2_N0_Tm1
15024 11 -0.5 104.355082262951 S2_N0_Tm1
15025 11 -0.5 0 S2_N0_Tm1
15026 11 -0.5 0 S2_N0_Tm1
15027 11 -0.5 153.577337913136 S2_N0_Tm1
15028 11 -0.5 0 S2_N0_Tm1
15029 11 -0.5 475.289931700272 S2_N0_Tm1
15030 11 -0.5 0 S2_N0_Tm1
15032 11 -0.5 0 S2_N0_Tm1
15033 11 -0.5 227.995845819679 S2_N0_Tm1
15035 11 -0.5 68.8740370661802 S2_N0_Tm1
15036 11 -0.5 308.380383868257 S2_N0_Tm1
15037 11 -0.5 0 S2_N0_Tm1
15039 11 -0.5 33.8644875611412 S2_N0_Tm1
15041 11 -0.5 0 S2_N0_Tm1
15023 12 -0.5 679.170857483511 S2_N0_Tm1
15024 12 -0.5 101.227367198658 S2_N0_Tm1
15025 12 -0.5 0 S2_N0_Tm1
15026 12 -0.5 0 S2_N0_Tm1
15027 12 -0.5 149.834392384767 S2_N0_Tm1
15028 12 -0.5 0 S2_N0_Tm1
15029 12 -0.5 452.3424573335 S2_N0_Tm1
15030 12 -0.5 0 S2_N0_Tm1
15032 12 -0.5 0 S2_N0_Tm1
15033 12 -0.5 231.293013925727 S2_N0_Tm1
15035 12 -0.5 60.8689625339398 S2_N0_Tm1
15036 12 -0.5 290.32196439407 S2_N0_Tm1
15037 12 -0.5 0 S2_N0_Tm1
15039 12 -0.5 29.3276233580719 S2_N0_Tm1
15041 12 -0.5 0 S2_N0_Tm1
15023 13 -0.5 222.71606984025 S2_N0_Tm1
15024 13 -0.5 0 S2_N0_Tm1
15025 13 -0.5 0 S2_N0_Tm1
15026 13 -0.5 0 S2_N0_Tm1
15027 13 -0.5 7.43872485167964 S2_N0_Tm1
15028 13 -0.5 0 S2_N0_Tm1
15029 13 -0.5 34.3425496548593 S2_N0_Tm1
15030 13 -0.5 0 S2_N0_Tm1
15032 13 -0.5 0 S2_N0_Tm1
15033 13 -0.5 0 S2_N0_Tm1
15035 13 -0.5 0 S2_N0_Tm1
15036 13 -0.5 52.1598397424524 S2_N0_Tm1
15037 13 -0.5 0 S2_N0_Tm1
15039 13 -0.5 0 S2_N0_Tm1
15041 13 -0.5 0 S2_N0_Tm1
15023 14 -0.5 5.42880791889691 S2_N0_Tm1
15024 14 -0.5 0 S2_N0_Tm1
15025 14 -0.5 0 S2_N0_Tm1
15026 14 -0.5 0 S2_N0_Tm1
15027 14 -0.5 0 S2_N0_Tm1
15028 14 -0.5 0 S2_N0_Tm1
15029 14 -0.5 0 S2_N0_Tm1
15030 14 -0.5 0 S2_N0_Tm1
15032 14 -0.5 0 S2_N0_Tm1
15033 14 -0.5 0 S2_N0_Tm1
15035 14 -0.5 0 S2_N0_Tm1
15036 14 -0.5 0 S2_N0_Tm1
15037 14 -0.5 0 S2_N0_Tm1
15039 14 -0.5 0 S2_N0_Tm1
15041 14 -0.5 0 S2_N0_Tm1
15023 15 -0.5 703.074868347192 S2_N0_Tm1
15024 15 -0.5 107.32460466667 S2_N0_Tm1
15025 15 -0.5 0 S2_N0_Tm1
15026 15 -0.5 0 S2_N0_Tm1
15027 15 -0.5 169.360473481273 S2_N0_Tm1
15028 15 -0.5 0 S2_N0_Tm1
15029 15 -0.5 404.768625841073 S2_N0_Tm1
15030 15 -0.5 0 S2_N0_Tm1
15032 15 -0.5 0 S2_N0_Tm1
15033 15 -0.5 170.934974646916 S2_N0_Tm1
15035 15 -0.5 64.8023896804663 S2_N0_Tm1
15036 15 -0.5 324.589262538904 S2_N0_Tm1
15037 15 -0.5 0 S2_N0_Tm1
15039 15 -0.5 54.3151008740059 S2_N0_Tm1
15041 15 -0.5 0 S2_N0_Tm1
15023 16 -0.5 725.667029160813 S2_N0_Tm1
15024 16 -0.5 123.606660083036 S2_N0_Tm1
15025 16 -0.5 0 S2_N0_Tm1
15026 16 -0.5 0 S2_N0_Tm1
15027 16 -0.5 180.231034320605 S2_N0_Tm1
15028 16 -0.5 0 S2_N0_Tm1
15029 16 -0.5 473.97661917655 S2_N0_Tm1
15030 16 -0.5 0 S2_N0_Tm1
15032 16 -0.5 0 S2_N0_Tm1
15033 16 -0.5 239.124329009942 S2_N0_Tm1
15035 16 -0.5 91.304636301521 S2_N0_Tm1
15036 16 -0.5 332.746108935508 S2_N0_Tm1
15037 16 -0.5 0 S2_N0_Tm1
15039 16 -0.5 58.0857860471978 S2_N0_Tm1
15041 16 -0.5 0 S2_N0_Tm1
15023 17 -0.5 278.00170646537 S2_N0_Tm1
15024 17 -0.5 0 S2_N0_Tm1
15025 17 -0.5 0 S2_N0_Tm1
15026 17 -0.5 0 S2_N0_Tm1
15027 17 -0.5 36.5017393384472 S2_N0_Tm1
15028 17 -0.5 0 S2_N0_Tm1
15029 17 -0.5 81.9641029128742 S2_N0_Tm1
15030 17 -0.5 0 S2_N0_Tm1
15032 17 -0.5 0 S2_N0_Tm1
15033 17 -0.5 0 S2_N0_Tm1
15035 17 -0.5 0 S2_N0_Tm1
15036 17 -0.5 93.7469227457539 S2_N0_Tm1
15037 17 -0.5 0 S2_N0_Tm1
15039 17 -0.5 0 S2_N0_Tm1
15041 17 -0.5 0 S2_N0_Tm1
15023 18 -0.5 709.158182829369 S2_N0_Tm1
15024 18 -0.5 114.121767840731 S2_N0_Tm1
15025 18 -0.5 0 S2_N0_Tm1
15026 18 -0.5 0 S2_N0_Tm1
15027 18 -0.5 167.058002848148 S2_N0_Tm1
15028 18 -0.5 0 S2_N0_Tm1
15029 18 -0.5 474.749555059337 S2_N0_Tm1
15030 18 -0.5 0 S2_N0_Tm1
15032 18 -0.5 0 S2_N0_Tm1
15033 18 -0.5 244.017609517966 S2_N0_Tm1
15035 18 -0.5 76.5183520998624 S2_N0_Tm1
15036 18 -0.5 312.988140054898 S2_N0_Tm1
15037 18 -0.5 0 S2_N0_Tm1
15039 18 -0.5 42.804387940228 S2_N0_Tm1
15041 18 -0.5 0 S2_N0_Tm1
15023 19 -0.5 636.820280348346 S2_N0_Tm1
15024 19 -0.5 81.4887484538451 S2_N0_Tm1
15025 19 -0.5 0 S2_N0_Tm1
15026 19 -0.5 0 S2_N0_Tm1
15027 19 -0.5 137.611229216611 S2_N0_Tm1
15028 19 -0.5 0 S2_N0_Tm1
15029 19 -0.5 339.268585180961 S2_N0_Tm1
15030 19 -0.5 0 S2_N0_Tm1
15032 19 -0.5 0 S2_N0_Tm1
15033 19 -0.5 125.934400573813 S2_N0_Tm1
15035 19 -0.5 20.6008066739723 S2_N0_Tm1
15036 19 -0.5 284.465117137364 S2_N0_Tm1
15037 19 -0.5 0 S2_N0_Tm1
15039 19 -0.5 29.1833987414605 S2_N0_Tm1
15041 19 -0.5 0 S2_N0_Tm1
15023 20 -0.5 722.363546637953 S2_N0_Tm1
15024 20 -0.5 120.579720688816 S2_N0_Tm1
15025 20 -0.5 0 S2_N0_Tm1
15026 20 -0.5 0 S2_N0_Tm1
15027 20 -0.5 178.515779329861 S2_N0_Tm1
15028 20 -0.5 0 S2_N0_Tm1
15029 20 -0.5 453.43876169976 S2_N0_Tm1
15030 20 -0.5 0 S2_N0_Tm1
15032 20 -0.5 0 S2_N0_Tm1
15033 20 -0.5 218.473480227934 S2_N0_Tm1
15035 20 -0.5 89.0370775112308 S2_N0_Tm1
15036 20 -0.5 334.081522727677 S2_N0_Tm1
15037 20 -0.5 0 S2_N0_Tm1
