speciesID lakeID variable value scenario
16001 1 -0.5 0 S1_0
16002 1 -0.5 586.284690145254 S1_0
16003 1 -0.5 0 S1_0
16004 1 -0.5 0 S1_0
16005 1 -0.5 310.374552964307 S1_0
16007 1 -0.5 66.3438660461233 S1_0
16008 1 -0.5 446.786281087149 S1_0
16011 1 -0.5 1.38979533410978 S1_0
16013 1 -0.5 621.540656638589 S1_0
16014 1 -0.5 0 S1_0
16015 1 -0.5 259.421928696505 S1_0
16017 1 -0.5 257.50853882814 S1_0
16018 1 -0.5 7.4097731179821 S1_0
16020 1 -0.5 0 S1_0
16021 1 -0.5 34.4540289146852 S1_0
16001 2 -0.5 0 S1_0
16002 2 -0.5 0 S1_0
16003 2 -0.5 0 S1_0
16004 2 -0.5 0 S1_0
16005 2 -0.5 0 S1_0
16007 2 -0.5 0 S1_0
16008 2 -0.5 14.0774415275191 S1_0
16011 2 -0.5 0 S1_0
16013 2 -0.5 1.42460075933569 S1_0
16014 2 -0.5 0 S1_0
16015 2 -0.5 64.2526187700635 S1_0
16017 2 -0.5 8.80182726382123 S1_0
16018 2 -0.5 0 S1_0
16020 2 -0.5 0 S1_0
16021 2 -0.5 0 S1_0
16001 3 -0.5 0 S1_0
16002 3 -0.5 18.7110212197622 S1_0
16003 3 -0.5 0 S1_0
16004 3 -0.5 0 S1_0
16005 3 -0.5 0 S1_0
16007 3 -0.5 0 S1_0
16008 3 -0.5 126.513860667427 S1_0
16011 3 -0.5 0 S1_0
16013 3 -0.5 115.972774949457 S1_0
16014 3 -0.5 0 S1_0
16015 3 -0.5 104.070297047726 S1_0
16017 3 -0.5 52.8695965156859 S1_0
16018 3 -0.5 0 S1_0
16020 3 -0.5 0 S1_0
16021 3 -0.5 0 S1_0
16001 4 -0.5 0 S1_0
16002 4 -0.5 146.906167520184 S1_0
16003 4 -0.5 0 S1_0
16004 4 -0.5 0 S1_0
16005 4 -0.5 9.70356254632461 S1_0
16007 4 -0.5 2.16535967283932 S1_0
16008 4 -0.5 229.522079456759 S1_0
16011 4 -0.5 0 S1_0
16013 4 -0.5 258.119824137264 S1_0
16014 4 -0.5 0 S1_0
16015 4 -0.5 140.571044885129 S1_0
16017 4 -0.5 99.8220434442719 S1_0
16018 4 -0.5 0 S1_0
16020 4 -0.5 0 S1_0
16021 4 -0.5 0 S1_0
16001 5 -0.5 0 S1_0
16002 5 -0.5 0 S1_0
16003 5 -0.5 0 S1_0
16004 5 -0.5 0 S1_0
16005 5 -0.5 0 S1_0
16007 5 -0.5 0 S1_0
16008 5 -0.5 0 S1_0
16011 5 -0.5 0 S1_0
16013 5 -0.5 0 S1_0
16014 5 -0.5 0 S1_0
16015 5 -0.5 0 S1_0
16017 5 -0.5 0 S1_0
16018 5 -0.5 0 S1_0
16020 5 -0.5 0 S1_0
16021 5 -0.5 0 S1_0
16001 6 -0.5 0 S1_0
16002 6 -0.5 123.514554403955 S1_0
16003 6 -0.5 0 S1_0
16004 6 -0.5 0 S1_0
16005 6 -0.5 2.98810753813418 S1_0
16007 6 -0.5 1.7695926989575 S1_0
