speciesID lakeID variable value scenario
15070 1 -0.5 0 S2_N0_T1
15072 1 -0.5 0 S2_N0_T1
15073 1 -0.5 51.6448931840454 S2_N0_T1
15074 1 -0.5 25.8759369644806 S2_N0_T1
15077 1 -0.5 0 S2_N0_T1
15079 1 -0.5 154.477872282741 S2_N0_T1
15081 1 -0.5 87.3761249029141 S2_N0_T1
15082 1 -0.5 423.427540831927 S2_N0_T1
15084 1 -0.5 642.104291220236 S2_N0_T1
15086 1 -0.5 0 S2_N0_T1
14001 1 -0.5 0 S2_N0_T1
14002 1 -0.5 0 S2_N0_T1
14003 1 -0.5 0 S2_N0_T1
14005 1 -0.5 0 S2_N0_T1
14008 1 -0.5 0 S2_N0_T1
15070 2 -0.5 0 S2_N0_T1
15072 2 -0.5 0 S2_N0_T1
15073 2 -0.5 0 S2_N0_T1
15074 2 -0.5 0 S2_N0_T1
15077 2 -0.5 0 S2_N0_T1
15079 2 -0.5 0 S2_N0_T1
15081 2 -0.5 0 S2_N0_T1
15082 2 -0.5 0 S2_N0_T1
15084 2 -0.5 0 S2_N0_T1
15086 2 -0.5 0 S2_N0_T1
14001 2 -0.5 0 S2_N0_T1
14002 2 -0.5 0 S2_N0_T1
14003 2 -0.5 0 S2_N0_T1
14005 2 -0.5 0 S2_N0_T1
14008 2 -0.5 0 S2_N0_T1
15070 3 -0.5 0 S2_N0_T1
15072 3 -0.5 0 S2_N0_T1
15073 3 -0.5 0 S2_N0_T1
15074 3 -0.5 0 S2_N0_T1
15077 3 -0.5 0 S2_N0_T1
15079 3 -0.5 42.4290632068568 S2_N0_T1
15081 3 -0.5 0 S2_N0_T1
15082 3 -0.5 0 S2_N0_T1
15084 3 -0.5 45.4907306059167 S2_N0_T1
15086 3 -0.5 0 S2_N0_T1
14001 3 -0.5 0 S2_N0_T1
14002 3 -0.5 0 S2_N0_T1
14003 3 -0.5 0 S2_N0_T1
14005 3 -0.5 0 S2_N0_T1
14008 3 -0.5 0 S2_N0_T1
15070 4 -0.5 0 S2_N0_T1
15072 4 -0.5 0 S2_N0_T1
15073 4 -0.5 0 S2_N0_T1
15074 4 -0.5 0 S2_N0_T1
15077 4 -0.5 0 S2_N0_T1
15079 4 -0.5 116.878005310908 S2_N0_T1
15081 4 -0.5 1.27092966184972 S2_N0_T1
15082 4 -0.5 203.842277653265 S2_N0_T1
15084 4 -0.5 407.958415894305 S2_N0_T1
15086 4 -0.5 0 S2_N0_T1
14001 4 -0.5 0 S2_N0_T1
14002 4 -0.5 0 S2_N0_T1
14003 4 -0.5 0 S2_N0_T1
14005 4 -0.5 0 S2_N0_T1
14008 4 -0.5 0 S2_N0_T1
15070 5 -0.5 0 S2_N0_T1
15072 5 -0.5 0 S2_N0_T1
15073 5 -0.5 0 S2_N0_T1
15074 5 -0.5 0 S2_N0_T1
15077 5 -0.5 0 S2_N0_T1
15079 5 -0.5 0 S2_N0_T1
15081 5 -0.5 0 S2_N0_T1
15082 5 -0.5 0 S2_N0_T1
15084 5 -0.5 0 S2_N0_T1
15086 5 -0.5 0 S2_N0_T1
14001 5 -0.5 0 S2_N0_T1
14002 5 -0.5 0 S2_N0_T1
14003 5 -0.5 0 S2_N0_T1
14005 5 -0.5 0 S2_N0_T1
14008 5 -0.5 0 S2_N0_T1
15070 6 -0.5 0 S2_N0_T1
15072 6 -0.5 0 S2_N0_T1
15073 6 -0.5 0 S2_N0_T1
15074 6 -0.5 0 S2_N0_T1
15077 6 -0.5 0 S2_N0_T1
15079 6 -0.5 124.207294909764 S2_N0_T1
15081 6 -0.5 0 S2_N0_T1
15082 6 -0.5 158.019148705292 S2_N0_T1
15084 6 -0.5 328.794925570479 S2_N0_T1
15086 6 -0.5 0 S2_N0_T1
14001 6 -0.5 0 S2_N0_T1
14002 6 -0.5 0 S2_N0_T1
14003 6 -0.5 0 S2_N0_T1
14005 6 -0.5 0 S2_N0_T1
14008 6 -0.5 0 S2_N0_T1
15070 7 -0.5 0 S2_N0_T1
15072 7 -0.5 0 S2_N0_T1
15073 7 -0.5 0 S2_N0_T1
15074 7 -0.5 0 S2_N0_T1
15077 7 -0.5 0 S2_N0_T1
15079 7 -0.5 0 S2_N0_T1
15081 7 -0.5 0 S2_N0_T1
