speciesID lakeID variable value scenario
15042 1 -0.5 102.735912207238 S1_m1
15045 1 -0.5 0 S1_m1
15048 1 -0.5 36.743762094157 S1_m1
15049 1 -0.5 27.2645362419575 S1_m1
15051 1 -0.5 422.39876539537 S1_m1
15053 1 -0.5 542.551760623403 S1_m1
15054 1 -0.5 0 S1_m1
15055 1 -0.5 0 S1_m1
15056 1 -0.5 0 S1_m1
15057 1 -0.5 0 S1_m1
15059 1 -0.5 299.235131367547 S1_m1
15060 1 -0.5 0 S1_m1
15063 1 -0.5 53.1574633032811 S1_m1
15066 1 -0.5 0 S1_m1
15069 1 -0.5 324.307291616136 S1_m1
15042 2 -0.5 0 S1_m1
15045 2 -0.5 0 S1_m1
15048 2 -0.5 0 S1_m1
15049 2 -0.5 0 S1_m1
15051 2 -0.5 0 S1_m1
15053 2 -0.5 0 S1_m1
15054 2 -0.5 0 S1_m1
15055 2 -0.5 0 S1_m1
15056 2 -0.5 0 S1_m1
15057 2 -0.5 0 S1_m1
15059 2 -0.5 0 S1_m1
15060 2 -0.5 0 S1_m1
15063 2 -0.5 0 S1_m1
15066 2 -0.5 0 S1_m1
15069 2 -0.5 0 S1_m1
15042 3 -0.5 0 S1_m1
15045 3 -0.5 0 S1_m1
15048 3 -0.5 0 S1_m1
15049 3 -0.5 0 S1_m1
15051 3 -0.5 0 S1_m1
15053 3 -0.5 0 S1_m1
15054 3 -0.5 0 S1_m1
15055 3 -0.5 0 S1_m1
15056 3 -0.5 0 S1_m1
15057 3 -0.5 0 S1_m1
15059 3 -0.5 0 S1_m1
15060 3 -0.5 0 S1_m1
15063 3 -0.5 0 S1_m1
15066 3 -0.5 0 S1_m1
15069 3 -0.5 0 S1_m1
15042 4 -0.5 0 S1_m1
15045 4 -0.5 0 S1_m1
15048 4 -0.5 0 S1_m1
15049 4 -0.5 0 S1_m1
15051 4 -0.5 0 S1_m1
15053 4 -0.5 0 S1_m1
15054 4 -0.5 0 S1_m1
15055 4 -0.5 0 S1_m1
15056 4 -0.5 0 S1_m1
15057 4 -0.5 0 S1_m1
15059 4 -0.5 0 S1_m1
15060 4 -0.5 0 S1_m1
15063 4 -0.5 0 S1_m1
15066 4 -0.5 0 S1_m1
15069 4 -0.5 0 S1_m1
15042 5 -0.5 0 S1_m1
15045 5 -0.5 0 S1_m1
15048 5 -0.5 0 S1_m1
15049 5 -0.5 0 S1_m1
15051 5 -0.5 0 S1_m1
15053 5 -0.5 0 S1_m1
15054 5 -0.5 0 S1_m1
15055 5 -0.5 0 S1_m1
15056 5 -0.5 0 S1_m1
