speciesID lakeID variable value scenario
16114 1 -0.5 399.824276441163 incr5
16114 11 -0.5 340.021944466488 incr5
16114 18 -0.5 351.59474530235 incr5
16114 22 -0.5 394.795573122688 incr5
16114 28 -0.5 398.623144786117 incr5
16114 1 -1.5 184.260232972511 incr5
16114 11 -1.5 37.5856115844939 incr5
16114 18 -1.5 118.422699029212 incr5
16114 22 -1.5 241.081753746849 incr5
16114 28 -1.5 283.222047864033 incr5
16114 1 -3 0 incr5
16114 11 -3 0 incr5
16114 18 -3 0 incr5
16114 22 -3 19.854409831543 incr5
16114 28 -3 80.5469340960084 incr5
16114 1 -5 0 incr5
16114 11 -5 0 incr5
16114 18 -5 0 incr5
16114 22 -5 0 incr5
16114 28 -5 0 incr5
