speciesID lakeID variable value scenario
16005 1 -0.5 301.937217703267 base
16005 11 -0.5 227.331345611039 base
16005 18 -0.5 262.666322197709 base
16005 22 -0.5 275.832527593144 base
16005 28 -0.5 279.468363880501 base
16005 1 -1.5 103.775375925602 base
16005 11 -1.5 3.56902928594096 base
16005 18 -1.5 66.4326374452049 base
16005 22 -1.5 132.215992202778 base
16005 28 -1.5 168.394102145285 base
16005 1 -3 0 base
16005 11 -3 0 base
16005 18 -3 0 base
16005 22 -3 0 base
16005 28 -3 23.6469522905186 base
16005 1 -5 0 base
16005 11 -5 0 base
16005 18 -5 0 base
16005 22 -5 0 base
16005 28 -5 0 base
